stop_id,zone_id,location_type,stop_name,stop_desc,stop_lat,stop_url,stop_timezone,wheelchair_boarding,parent_station,preferred,stop_lon,stop_code
3532:1,,0,Taunton Eastbound @ Mary,,43.93408,,,2,,2,-78.87324,3532
3533:1,,0,Taunton Westbound @ Simcoe,,43.93288,,,2,,1,-78.87956,3533
3534:1,,0,Taunton Eastbound @ Simcoe,,43.93301000000001,,,2,,1,-78.87799,3534
3535:1,,0,Britannia Westbound @ Simcoe,,43.95638712467473,,,2,,2,-78.89864596744778,3535
3537:1,,0,Britannia Westbound @ Steeplechase,,43.95653,,,2,,2,-78.89646999999998,3537
353:1,,0,Garrard Northbound @ Pogson,,43.909057,,,1,,2,-78.911592,353
3541:1,,0,Conlin Eastbound @ Bridle,,43.949,,,2,,2,-78.891015,3541
3542:1,,0,Simcoe Southbound @ Conlin,,43.94919,,,2,,2,-78.896877,3542
3543:1,,0,Carnwith Westbound @ Bayern,,43.96223,,,2,,2,-78.9725,3543
3544:1,,0,Carnwith Westbound @ Darius Harns,,43.96165,,,2,,2,-78.97506,3544
3545:1,,0,Carnwith Westbound @ Montgomery,,43.9624,,,2,,2,-78.96784,3545
3548:1,,0,Carnwith Westbound @ Baldwin,,43.9668,,,2,,2,-78.95911,3548
3549:1,,0,Baldwin Southbound @ Winchester,,43.95347000000001,,,2,,2,-78.9624,3549
354:1,,0,Garrard Northbound @ Donald Wilson,,43.91124,,,1,,2,-78.912559,354
3550:1,,0,Rossland Westbound @ Church,,43.87116000000001,,,2,,2,-79.06323,3550
3551:1,,0,Ritson Southbound @ Luple,,43.94279,,,2,,2,-78.87257,3551
3552:1,,0,Ritson Northbound @ Luple,,43.94296,,,2,,2,-78.87249,3552
3553:1,,0,Courtice Northbound @ Highway 2,,43.91268,,,1,,2,-78.77812,3553
3554:1,,0,Audley Southbound @ Denny,,43.84519,,,2,,2,-78.98729,3554
3555:1,,0,Audley Northbound @ Denny,,43.84498,,,2,,2,-78.98701,3555
3556:1,,0,Simcoe Southbound @ Britannia,,43.95564229526925,,,2,,1,-78.8997537673666,3556
3557:1,,0,Simcoe Northbound @ Britannia,,43.95583,,,2,,1,-78.89949,3557
355:1,,0,Garrard Northbound @ Weldon,,43.913729,,,1,,2,-78.913659,355
3560:1,,0,Brock Road Northbound @ Finch,,43.85045080317794,,,2,,2,-79.07553726765236,3560
3562:1,,0,Wentworth Westbound @ Wilson,,43.87795,,,2,,2,-78.832953,3562
3563:1,,0,Wentworth Westbound @ Nelson,,43.876669,,,2,,2,-78.837602,3563
3564:1,,0,Wentworth Eastbound @ Nelson,,43.876379,,,2,,2,-78.838196,3564
3565:1,,0,Wentworth Westbound @ Ritson,,43.875698,,,2,,2,-78.84196799999998,3565
3566:1,,0,Wentworth Eastbound @ Ritson,,43.87551,,,2,,2,-78.841977,3566
3567:1,,0,Simcoe Southbound @ Erie,,43.878204,,,2,,2,-78.853061,3567
3569:1,,0,Simcoe Southbound @ Whiting,,43.876637,,,2,,2,-78.849958,3569
356:1,,0,GARRARD @ DRYDEN n ns,,43.916354,,,2,,2,-78.914815,356
3570:1,,0,Simcoe Southbound @ Wentworth,,43.873879,,,2,,1,-78.84462499999998,3570
3572:1,,0,Zents Westbound @ Tillings,,43.878735,,,2,,2,-79.092628,3572
3573:1,,0,Tillings Southbound @ Scenic Lane,,43.874998,,,2,,2,-79.09144999999998,3573
3579:1,,0,Britannia Eastbound @ Kentucky Derby,,43.9545412,,,2,,2,-78.9057703,3579
3580:1,,0,Britannia Westbound @ Windfields Farms,,43.9537361,,,2,,2,-78.9106833,3580
35841,,0,Gordon Southbound @ Whitby Shores Greenway,,43.8587,,,1,,1,-78.94381,3584
35851,,0,Southbound @ 300 Gordon (Lakeridge Health Whitby),,43.85673,,,1,,2,-78.94298,3585
3586:1,,0,Park Southbound @ Hillside,,43.882051,,,2,,2,-78.868142,3586
3587:1,,0,Park Northbound @ Hillside,,43.881571,,,2,,2,-78.868386,3587
3588:1,,0,Ontario Shores (East Entrance),,43.849206,,,1,,2,-78.944599,3588
3589:1,,0,Centennial Circle,,43.787494,,,1,,2,-79.190831,3589
3590:1,,0,Kingston Westbound @ Delta,,43.820127,,,1,,2,-79.114142,3590
3591:1,,0,Windfields Farm Eastbound @ Thoroughbred,,43.962738,,,2,,1,-78.90513,3591
3592:1,,0,Windfields Farm Westbound @ Kentucky Derby,,43.962037,,,2,,2,-78.909043,3592
3600:1,,0,Windfields Farm Eastbound @ Kentucky Derby,,43.961779,,,2,,2,-78.909473,3600
3601:1,,0,Windfields Farm Northbound @ Bandsman,,43.959762,,,2,,2,-78.914635,3601
3602:1,,0,Windfields Farm Northbound @ Equestrian,,43.956693,,,2,,2,-78.913442,3602
3603:1,,0,Windfields Farm Westbound @ Thoroughbred,,43.963141,,,2,,1,-78.904278,3603
3604:1,,0,Windfields Farm Southbound @ Stallion,,43.96031,,,2,,2,-78.914539,3604
3605:1,,0,Windfields Farm Southbound @ Dress Circle,,43.956586,,,2,,2,-78.913582,3605
3608:1,,0,Simcoe Northbound @ Founders,,43.94666800000001,,,2,,1,-78.894075,3608
36171,,0,Thickson Northbound @ Winchester,,43.958227,,,2,,1,-78.94370499999998,3617
36181,,0,Thickson Northbound @ Blackfriar,,43.961855,,,2,,2,-78.945277,3618
36191,,0,Anderson Northbound @ Settlers,,43.953911,,,2,,2,-78.94585499999998,3619
36271,,0,Baldwin Southbound @ Cassels,,43.955959,,,2,,2,-78.96136799999998,3627
36281,,0,Anderson Southbound @ Winchester,,43.956227,,,2,,2,-78.94713299999998,3628
36291,,0,Anderson Southbound @ Duggan,,43.95373,,,2,,2,-78.94601,3629
362:1,,0,Taunton Westbound @ Garrard,,43.9239959,,,1,,2,-78.9190382,362
36331,,0,Simcoe Northbound @ Windfields Farm,,43.963248,,,2,,1,-78.902719,3633
36351,,0,Brock Eastbound @ Main,,44.109315,,,2,,2,-79.12059499999998,3635
36361,,0,Harmony Southbound @ Olive,,43.895486,,,2,,1,-78.830067,3636
36371,,0,Grandview Northbound @ Esterbrook,,43.952059,,,2,,2,-78.844133,3637
363:1,,0,Taunton Westbound @ Tom Edwards,,43.92340655801685,,,1,,2,-78.92178700704784,363
364:1,,0,Taunton Westbound @ Thickson,,43.922224,,,1,,2,-78.92679099999998,364
365:1,,0,Taunton Westbound @ Rivers Edge,,43.9212983,,,1,,1,-78.9308059,365
366:1,,0,Taunton Westbound @ Anderson,,43.919855,,,1,,2,-78.937201,366
367:1,,0,Westbound @ 440 Taunton,,43.91891420000001,,,1,,1,-78.9417529,367
368:1,,0,Taunton Westbound @ Garden (West side stop),,43.91729680000001,,,1,,2,-78.9492709,368
369:1,,0,Taunton Westbound @ McKinney,,43.916453,,,1,,1,-78.95299799999998,369
370:1,,0,Taunton Westbound @ Valleywood,,43.91508420000001,,,1,,2,-78.9592671,370
371:1,,0,Taunton Westbound @ Cochrane,,43.913312,,,1,,1,-78.966544,371
372:1,,0,Taunton Westbound @ Country Lane,,43.910955,,,2,,2,-78.976445,372
373:1,,0,Taunton Eastbound @ Baycliffe,,43.9096849,,,1,,1,-78.9808378,373
374:1,,0,Taunton Eastbound @ Country Lane,,43.910527,,,1,,2,-78.97723999999998,374
375:1,,0,Taunton Eastbound @ Valleywood,,43.914525,,,1,,2,-78.960565,375
376:1,,0,Taunton Eastbound @ Brock Street,,43.91501800000001,,,1,,2,-78.958357,376
377:1,,0,Taunton Eastbound @ Riverwood,,43.916349,,,1,,1,-78.95252,377
378:1,,0,Taunton Eastbound @ Garden,,43.9175701,,,1,,2,-78.9468906,378
379:1,,0,Eastbound @ 379 Taunton,,43.918238,,,1,,2,-78.943813,379
380:1,,0,Eastbound @ 435 Taunton,,43.9188963,,,1,,1,-78.9406966,380
381:1,,0,Taunton Eastbound @ Anderson,,43.9195199,,,1,,2,-78.9379152,381
382:1,,0,Taunton Eastbound @ Chatterson,,43.92088900000001,,,1,,1,-78.931424,382
383:1,,0,Taunton Eastbound @ Thickson,,43.921996,,,1,,2,-78.926841,383
384:1,,0,Taunton Eastbound @ Tom Edwards,,43.923214,,,1,,2,-78.921678,384
385:1,,0,Taunton Eastbound @ Garrard,,43.92414,,,1,,2,-78.91737,385
386:1,,0,Dundas Westbound @ Garrard,,43.888886,,,1,,1,-78.902539,386
387:1,,0,Dundas Westbound @ Kathleen,,43.887427,,,1,,2,-78.90900999999998,387
388:1,,0,Dundas Westbound @ Thickson,,43.886286,,,1,,1,-78.914145,388
389:1,,0,Dundas Westbound @ Bowman,,43.8856414,,,1,,2,-78.917045,389
391:1,,0,Dundas Westbound @ Anderson,,43.884522,,,2,,1,-78.92200099999998,391
393:1,,0,Dundas Westbound @ Craydon,,43.882884,,,2,,2,-78.929034,393
394:1,,0,Dundas Westbound @ Garden,,43.882244,,,1,,1,-78.931932,394
396:1,,0,Dundas Westbound @ Pine,,43.881084,,,2,,2,-78.936954,396
398:1,,0,Dundas Westbound @ Brock Street,,43.879998,,,1,,1,-78.941772,398
400:1,,0,Dundas Westbound @ Euclid,,43.878878,,,2,,2,-78.946685,400
401:1,,0,Dundas Westbound @ Cochrane,,43.877863,,,2,,1,-78.95152,401
404:1,,0,Dundas Westbound @ Wellington,,43.8767817,,,1,,2,-78.9562584,404
405:1,,0,Dundas Westbound @ McQuay,,43.875597,,,1,,1,-78.961433,405
406:1,,0,Dundas Westbound @ White Oaks,,43.875049,,,1,,2,-78.963955,406
410:1,,0,Dundas Westbound @ Halls,,43.87132,,,2,,2,-78.98098,410
411:1,,0,Kingston Westbound @ Lake Ridge,,43.869986,,,2,,2,-78.987092,411
412:1,,0,Kingston Eastbound @ Lake Ridge,,43.869794,,,2,,2,-78.98701,412
413:1,,0,Dundas Eastbound @ Halls,,43.87107000000001,,,2,,2,-78.98135,413
417:1,,0,Dundas Eastbound @ White Oaks,,43.87498,,,1,,2,-78.96353499999998,417
418:1,,0,Dundas Eastbound @ Jeffery,,43.8753204,,,1,,1,-78.9619208,418
419:1,,0,Dundas Eastbound @ Wellington,,43.876609,,,1,,2,-78.956299,419
422:1,,0,Dundas Eastbound @ Annes,,43.877818,,,1,,1,-78.950632,422
424:1,,0,Dundas Eastbound @ King,,43.87885,,,1,,2,-78.946098,424
425:1,,0,Dundas Eastbound @ Brock Street,,43.8797255,,,2,,1,-78.94241049999998,425
427:1,,0,Dundas Eastbound @ Hickory,,43.88066400000001,,,2,,2,-78.938157,427
42:1,,0,Victoria Westbound @ Brock Street,,43.862229,,,1,,2,-78.935434,42
431:1,,0,Dundas Eastbound @ Lupin,,43.88225,,,1,,1,-78.93106899999998,431
432:1,,0,Dundas Eastbound @ Craydon,,43.882846,,,1,,2,-78.928486,432
434:1,,0,Dundas Eastbound @ Hopkins,,43.884171,,,2,,1,-78.922742,434
438:1,,0,Nichol Eastbound @ Kirby,,43.885654,,,1,,2,-78.903502,438
439:1,,0,Kendalwood Southbound @ Northview,,43.88534700000001,,,1,,2,-78.901627,439
43:1,,0,Victoria Westbound @ Henry,,43.86147716,,,1,,2,-78.938856,43
441:1,,0,Kendalwood Southbound @ Sawdon,,43.880648,,,1,,2,-78.899482,441
442:1,,0,Kendalwood Southbound @ Burns,,43.87938,,,1,,2,-78.898906,442
445:1,,0,Nichol Westbound @ Kirby,,43.885687,,,1,,2,-78.90375299999998,445
446:1,,0,Nichol Westbound @ Springwood,,43.884234,,,1,,2,-78.90648,446
447:1,,0,Nichol Westbound @ Jubilee,,43.882875,,,1,,2,-78.909845,447
448:1,,0,Nichol Westbound @ Thickson,,43.882509,,,1,,2,-78.91251099999998,448
449:1,,0,Northbound @ 155 Glen Hill,,43.88398140000001,,,1,,2,-78.91447599999998,449
450:1,,0,Dundas Eastbound @ Glen Hill,,43.885523,,,2,,2,-78.916718,450
451:1,,0,Dundas Eastbound @ Thickson,,43.886613,,,1,,1,-78.911815,451
452:1,,0,Dundas Eastbound @ Kathleen,,43.887178,,,1,,2,-78.909422,452
453:1,,0,Dundas Eastbound @ Kendalwood,,43.888373,,,1,,1,-78.903884,453
454:1,,0,Rossland Westbound @ William Davidson,,43.907336,,,1,,2,-78.90711,454
455:1,,0,Rossland Westbound @ Garrard,,43.906573,,,2,,1,-78.910464,455
456:1,,0,Rossland Westbound @ Tamarisk,,43.905972,,,1,,2,-78.912914,456
457:1,,0,Rossland Westbound @ Fencerow,,43.905041,,,1,,2,-78.916926,457
458:1,,0,Rossland Westbound @ Thickson,,43.904395,,,1,,2,-78.91971599999998,458
459:1,,0,Rossland Westbound @ Doulton,,43.90280400000001,,,1,,2,-78.927091,459
45:1,,0,Victoria Westbound @ Montecorte,,43.859114,,,2,,2,-78.949545,45
460:1,,0,Rossland Westbound @ Anderson,,43.90214933,,,1,,2,-78.930008,460
461:1,,0,Rossland Westbound @ Bassett,,43.9009439,,,1,,2,-78.9353815,461
462:1,,0,Rossland Westbound @ Garden (Durham Region Headquarters),,43.899906,,,1,,1,-78.939886,462
464:1,,0,Rossland Westbound @ Civic Centre Drive,,43.898832,,,1,,2,-78.944604,464
465:1,,0,Rossland Westbound @ Brock Street,,43.89741,,,1,,2,-78.95003,465
467:1,,0,Rossland Westbound @ Whitburn,,43.89627,,,1,,2,-78.956033,467
468:1,,0,Rossland Westbound @ Cochrane,,43.895555,,,1,,2,-78.95936399999998,468
469:1,,0,Rossland Westbound @ Country Lane,,43.89427381,,,1,,1,-78.964817,469
470:1,,0,Rossland Westbound @ McQuay,,43.891112,,,2,,1,-78.978819,470
471:1,,0,Rossland Eastbound @ McQuay,,43.891145,,,1,,1,-78.978273,471
472:1,,0,Rossland Eastbound @ Country Lane,,43.89412,,,1,,1,-78.96458,472
473:1,,0,Rossland Eastbound @ Cochrane,,43.895243,,,1,,2,-78.959856,473
474:1,,0,Rossland Eastbound @ Redoak,,43.89609699482188,,,2,,2,-78.95613126641868,474
476:1,,0,Rossland Eastbound @ Brock Street,,43.89743,,,1,,2,-78.94953,476
477:1,,0,Rossland Eastbound @ Civic Centre Drive,,43.898728,,,1,,2,-78.944498,477
480:1,,0,Rossland Eastbound @ Garden (Durham Region Headquarters),,43.899581,,,1,,1,-78.940539,480
481:1,,0,Rossland Eastbound @ Bassett,,43.9006827,,,1,,2,-78.9356953,481
482:1,,0,Rossland Eastbound @ Anderson,,43.902041,,,1,,2,-78.929591,482
483:1,,0,Rossland Eastbound @ Overlord,,43.90268300000001,,,1,,2,-78.926736,483
484:1,,0,Rossland Eastbound @ Thickson,,43.9039,,,1,,2,-78.92099,484
485:1,,0,Rossland Eastbound @ Canadian Oaks,,43.904922,,,1,,2,-78.916718,485
486:1,,0,Rossland Eastbound @ Orvis,,43.9056983,,,1,,2,-78.9135536,486
487:1,,0,Rossland Eastbound @ Garrard,,43.906151,,,2,,1,-78.911489,487
488:1,,0,Rossland Eastbound @ William Davidson,,43.9072446,,,1,,2,-78.9069581,488
490:1,,0,Baldwin Northbound @ Roybrook,,43.951339,,,1,,2,-78.961822,490
491:1,,0,Baldwin Northbound @ Winchester,,43.953127,,,2,,2,-78.962199,491
492:1,,0,Baldwin Northbound @ Cassels,,43.95580300000001,,,2,,1,-78.961218,492
497:1,,0,Winchester Eastbound @ Anderson,,43.956651,,,2,,2,-78.946403,497
505:1,,0,Carnwith Westbound @ Thickson,,43.968094,,,1,,2,-78.94893399999998,505
506:1,,0,Carnwith Westbound @ Croxall,,43.9673515,,,1,,2,-78.9528905,506
507:1,,0,Carnwith Westbound @ Downey,,43.967171,,,1,,2,-78.956391,507
511:1,,0,Campbell Eastbound @ Baldwin,,43.95703060000001,,,2,,1,-78.9612058,511
512:1,,0,Vipond Eastbound @ Montgomery,,43.9569741,,,1,,2,-78.9653316,512
513:1,,0,Vipond Eastbound @ Ferguson,,43.9560241,,,1,,2,-78.9694672,513
514:1,,0,Vipond Eastbound @ Sabrina,,43.9550968,,,1,,2,-78.97358749999998,514
5331,,0,Thickson Southbound @ Blackfriar,,43.96218,,,2,,2,-78.945648,533
535:1,,0,Baldwin Southbound @ Roybrook,,43.950765,,,2,,2,-78.961834,535
536:1,,0,Gibb Eastbound @ Tipperary,,43.883049,,,1,,2,-78.892157,536
537:1,,0,Gibb Westbound @ Tipperary,,43.8833,,,1,,2,-78.891938,537
539:1,,0,Thornton Northbound @ Donegal,,43.885866,,,1,,2,-78.890887,539
541:1,,0,Thornton Northbound @ Monaghan (Trent University Oshawa),,43.889148,,,2,,2,-78.892334,541
542:1,,0,Thornton Northbound @ King,,43.8913759,,,1,,2,-78.8933631,542
543:1,,0,Thornton Northbound @ Castlegrove,,43.89427409000001,,,1,,2,-78.894577,543
544:1,,0,Northbound @ 185 Thornton,,43.895745,,,1,,2,-78.895259,544
559:1,,0,Thornton Southbound @ Adelaide (South side stop),,43.89628,,,1,,2,-78.895698,559
560:1,,0,Thornton Southbound @ Castlegrove,,43.89355735,,,1,,2,-78.894515,560
561:1,,0,Thornton Southbound @ King,,43.8915529,,,1,,2,-78.8936936,561
563:1,,0,Thornton Southbound @ Donegal,,43.886025,,,1,,2,-78.891096,563
565:1,,0,Rossland Eastbound @ Thornton,,43.908465,,,1,,2,-78.901066,565
566:1,,0,Rossland Eastbound @ Waverly,,43.909431,,,1,,2,-78.896541,566
567:1,,0,Rossland Eastbound @ Stevenson,,43.910505,,,1,,1,-78.891435,567
569:1,,0,Rossland Eastbound @ Gibbons,,43.911558,,,1,,2,-78.886776,569
570:1,,0,Rossland Eastbound @ Park,,43.912237,,,1,,2,-78.883718,570
571:1,,0,Rossland Eastbound @ Christie,,43.9141525,,,1,,2,-78.87504869999998,571
573:1,,0,Rossland Eastbound @ Simcoe,,43.9151538,,,1,,2,-78.8705428,573
574:1,,0,Rossland Eastbound @ Grierson,,43.915824,,,2,,2,-78.867671,574
575:1,,0,Rossland Eastbound @ Oshawa Boulevard,,43.916479,,,1,,2,-78.864739,575
576:1,,0,Rossland Eastbound @ Ritson,,43.917332,,,1,,1,-78.86071099999998,576
577:1,,0,Rossland Eastbound @ Central Park,,43.918411,,,1,,2,-78.856553,577
57:1,,0,Southbound @ 652 Gordon,,43.851303,,,2,,2,-78.940748,57
581:1,,0,Rossland Eastbound @ Wilson,,43.919467,,,2,,1,-78.852082,581
582:1,,0,Rossland Eastbound @ Camelot,,43.92071,,,1,,2,-78.84681,582
583:1,,0,Rossland Eastbound @ Harmony,,43.92152,,,1,,2,-78.843256,583
584:1,,0,Harmony Northbound @ Rossland (South side stop),,43.921583,,,2,,1,-78.841479,584
585:1,,0,Rossland Westbound @ Harmony,,43.9223567,,,1,,2,-78.8401886,585
586:1,,0,Rossland Westbound @ Gladfern,,43.921478,,,1,,2,-78.843935,586
587:1,,0,Rossland Westbound @ Attersley,,43.920769,,,1,,2,-78.846996,587
588:1,,0,Rossland Westbound @ Wilson,,43.91992900000001,,,1,,1,-78.850545,588
58:1,,0,Ontario Shores (West Entrance),,43.848198,,,2,,2,-78.945576,58
591:1,,0,Rossland Westbound @ Terrace,,43.918907,,,1,,2,-78.854902,591
592:1,,0,Rossland Westbound @ Central Park,,43.9184,,,1,,2,-78.857043,592
593:1,,0,Westbound @ 354 Rossland,,43.917737,,,1,,2,-78.859627,593
594:1,,0,Rossland Westbound @ Ritson,,43.917149,,,1,,1,-78.862066,594
595:1,,0,Rossland Westbound @ Oshawa Boulevard,,43.916682,,,1,,2,-78.864393,595
596:1,,0,Rossland Westbound @ Minto,,43.916114,,,2,,2,-78.866933,596
597:1,,0,Rossland Westbound @ Simcoe,,43.915011,,,1,,2,-78.87191799999998,597
598:1,,0,Rossland Westbound @ Osler,,43.9142915,,,1,,2,-78.87505779999998,598
599:1,,0,Rossland Westbound @ Glencairn,,43.912489,,,1,,2,-78.883143,599
59:1,,0,Eastbound @ 701 Gordon,,43.851033,,,1,,2,-78.94083999999998,59
600:1,,0,Rossland Westbound @ Gibbons,,43.91198,,,2,,2,-78.885572,600
601,,0,Northbound @ 300 Gordon (Lakeridge Health Whitby),,43.85644,,,1,,2,-78.94271,60
602:1,,0,Rossland Westbound @ Stevenson,,43.910599,,,1,,1,-78.89182099999998,602
603:1,,0,Rossland Westbound @ Waverly,,43.909586,,,1,,2,-78.89659899999998,603
604:1,,0,Rossland Westbound @ Thornton,,43.908595,,,1,,2,-78.90127099999998,604
605:1,,0,Simcoe Northbound @ Rossland,,43.91553600000001,,,1,,2,-78.871221,605
611,,0,Gordon Northbound @ Whitby Shores Greenway,,43.85839,,,1,,1,-78.94353,61
638:1,,0,Grandview Northbound @ Ripley,,43.92317417000001,,,1,,2,-78.83853,638
639:1,,0,Grandview Northbound @ Corbetts,,43.92584,,,1,,2,-78.839057,639
63:1,,0,Victoria Eastbound @ Henry,,43.86111226967263,,,1,,2,-78.93984371488986,63
640:1,,0,Grandview Northbound @ Lindsay,,43.92727829,,,1,,2,-78.838302,640
641:1,,0,Grandview Northbound @ Grandlea,,43.92773900000001,,,1,,2,-78.836174,641
642:1,,0,Grandview Northbound @ Rathburn,,43.928737,,,1,,2,-78.834149,642
643:1,,0,Grandview Northbound @ Summitview (South stop),,43.933817,,,1,,2,-78.836078,643
644:1,,0,Grandview Northbound @ Summitview (North stop),,43.934956,,,1,,2,-78.83658,644
645:1,,0,Grandview Northbound @ Ridgemount,,43.93717,,,1,,2,-78.837565,645
646:1,,0,Grandview Northbound @ Glenbourne,,43.939427,,,1,,2,-78.838566,646
647:1,,0,Grandview Northbound @ Taunton,,43.94095,,,1,,2,-78.839225,647
648:1,,0,Grandview Northbound @ Park Ridge,,43.94367900000001,,,1,,2,-78.840306,648
649:1,,0,Grandview Northbound @ Appleby,,43.9463599,,,1,,2,-78.8414887,649
64:1,,0,Victoria Eastbound @ Charles,,43.861691,,,1,,2,-78.937137,64
650:1,,0,Simcoe Southbound @ Rossland,,43.914802,,,1,,2,-78.87128199999998,650
652:1,,0,Simcoe Southbound @ Buckingham,,43.91044473,,,1,,2,-78.869478,652
654:1,,0,Simcoe Southbound @ Parkwood (Lakeridge Health Oshawa),,43.90554102,,,1,,2,-78.86736,654
655:1,,0,Simcoe Southbound @ Adelaide,,43.903,,,2,,2,-78.866169,655
657:1,,0,Centre Southbound @ William,,43.90002900000001,,,2,,2,-78.867222,657
659:1,,0,Centre Southbound @ King,,43.897281,,,2,,1,-78.865958,659
661:1,,0,Centre Southbound @ John,,43.893237,,,1,,2,-78.863867,661
663:1,,0,Centre Southbound @ Gibb,,43.890561,,,1,,2,-78.862638,663
664:1,,0,Simcoe Southbound @ Royal,,43.887996,,,2,,2,-78.859288,664
665:1,,0,Simcoe Southbound @ Mill,,43.885542,,,1,,2,-78.858189,665
666:1,,0,Simcoe Southbound @ First,,43.883745,,,1,,2,-78.857382,666
667:1,,0,Simcoe Southbound @ Bloor,,43.8810192,,,2,,2,-78.85623649999998,667
668:1,,0,Simcoe Northbound @ Bloor,,43.88109588,,,2,,2,-78.85599499999998,668
669:1,,0,Simcoe Northbound @ First,,43.88393400000001,,,1,,2,-78.857287,669
670:1,,0,Simcoe Northbound @ Albany,,43.885802,,,1,,2,-78.858134,670
671:1,,0,Simcoe Northbound @ Royal,,43.888214,,,2,,2,-78.859208,671
672:1,,0,Simcoe Northbound @ Elm St,,43.890377,,,2,,2,-78.860193,672
674:1,,0,Simcoe Northbound @ John,,43.894039,,,1,,2,-78.86185999999998,674
677:1,,0,Simcoe Northbound @ Bond,,43.898769,,,2,,1,-78.86413,677
678:1,,0,Simcoe Northbound @ Colborne,,43.90088592,,,1,,2,-78.865075,678
679:1,,0,Simcoe Northbound @ Adelaide,,43.903302,,,1,,2,-78.866139,679
680:1,,0,Simcoe Northbound @ Parkwood (Lakeridge Health Oshawa),,43.905794,,,1,,2,-78.867149,680
682:1,,0,Simcoe Northbound @ Hillcroft,,43.9108,,,2,,2,-78.869386,682
685:1,,0,Simcoe Northbound @ Switzer,,43.921189,,,2,,2,-78.873688,685
687:1,,0,Simcoe Northbound @ Beatrice,,43.92581100000001,,,1,,2,-78.875722,687
689:1,,0,Simcoe Northbound @ Orchard View,,43.92918800000001,,,2,,2,-78.877303,689
691:1,,0,Simcoe Northbound @ Taunton (North side stop),,43.933738,,,1,,1,-78.879102,691
693:1,,0,Simcoe Northbound @ Glovers,,43.936894,,,1,,2,-78.880577,693
695:1,,0,Simcoe Northbound @ Selleck,,43.940856,,,2,,2,-78.88569,695
697:1,,0,Simcoe Northbound @ Commencement,,43.945336,,,2,,2,-78.892132,697
698:1,,0,Ontario Tech / Durham College North Campus,,43.943641,,,1,,1,-78.895505,698
705:1,,0,Simcoe Northbound @ Northern Dancer,,43.952855,,,2,,2,-78.89823,705
706:1,,0,Simcoe Southbound @ Niagara (North stop),,43.94308388677758,,,2,,2,-78.88919142270213,706
707:1,,0,Simcoe Southbound @ Niagara (South stop),,43.94097195519895,,,2,,2,-78.88622547469654,707
710:1,,0,Simcoe Southbound @ Cayuga,,43.93549500000001,,,2,,2,-78.880108,710
711:1,,0,Simcoe Southbound @ Taunton,,43.93236901,,,1,,1,-78.87899819,711
713:1,,0,Simcoe Southbound @ Orchard View,,43.929238,,,2,,2,-78.877548,713
714:1,,0,Simcoe Southbound @ Beatrice,,43.926397,,,2,,2,-78.876283,714
716:1,,0,Simcoe Southbound @ Switzer,,43.921148,,,2,,2,-78.873886,716
719:1,,0,Adelaide Eastbound @ Kaiser,,43.902369,,,1,,2,-78.870727,719
720:1,,0,Adelaide Eastbound @ Simcoe,,43.903236,,,1,,2,-78.866944,720
721:1,,0,Adelaide Eastbound @ Kendal,,43.904587,,,1,,2,-78.864226,721
722:1,,0,Adelaide Eastbound @ Division,,43.905681,,,1,,2,-78.859663,722
724:1,,0,Adelaide Eastbound @ Central Park,,43.90771,,,1,,2,-78.852306,724
725:1,,0,Adelaide Eastbound @ Juliana,,43.908797,,,1,,2,-78.848831,725
729:1,,0,Adelaide Eastbound @ Blackthorn,,43.913364,,,1,,2,-78.833889,729
730:1,,0,Adelaide Eastbound @ Killdeer,,43.91376600000001,,,1,,2,-78.831601,730
732:1,,0,Adelaide Avenue Eastbound @ Fleetwood Drive,,43.91408,,,1,,2,-78.82607,732
743:1,,0,Adelaide Westbound @ Cranberry,,43.91399306000001,,,1,,2,-78.82981599999998,743
744:1,,0,Adelaide Westbound @ Killdeer,,43.91383600000001,,,1,,2,-78.832061,744
745:1,,0,Adelaide Westbound @ Blackthorn,,43.91318900000001,,,1,,2,-78.83508999999998,745
746:1,,0,Adelaide Westbound @ Harmony,,43.912793,,,1,,1,-78.837002,746
749:1,,0,Adelaide Westbound @ Juliana,,43.908884,,,1,,2,-78.848885,749
750:1,,0,Adelaide Westbound @ Central Park,,43.907641,,,1,,2,-78.852635,750
751:1,,0,Adelaide Westbound @ Ritson,,43.906731,,,1,,2,-78.85562299999998,751
752:1,,0,Adelaide Westbound @ Division,,43.905788,,,1,,2,-78.859632,752
753:1,,0,Adelaide Westbound @ Kendal,,43.90463900000001,,,1,,2,-78.864441,753
754:1,,0,Adelaide Westbound @ Simcoe,,43.90394,,,1,,2,-78.866193,754
755:1,,0,Adelaide Westbound @ Frances,,43.902554,,,1,,2,-78.870472,755
7698:1,,0,Ellesmere Eastbound @ Military Trail,,43.786768,,,1,,2,-79.187251,7698
773:1,,0,Townline Southbound @ Lawson,,43.91553300000001,,,2,,2,-78.817411,773
774:1,,0,Townline Southbound @ Shankel,,43.91279500000001,,,2,,2,-78.816214,774
7751,,0,Townline Southbound @ Nash,,43.90883,,,2,,2,-78.814468,775
786:1,,0,Townline Northbound @ Nash,,43.90814300000001,,,2,,2,-78.813964,786
787:1,,0,Townline Northbound @ Shankel,,43.912786,,,2,,2,-78.816023,787
799:1,,0,Grandview Southbound @ Appleby,,43.946346,,,1,,2,-78.84174,799
