trip_headsign,service_id,direction_id,block_id,route_id,shape_id,wheelchair_accessible,direction_name,trip_id
Windfields Farm,Saturday_merged_999983,1,b_64039_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5321__64039_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64038_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5322__64038_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64039_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5323__64039_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64038_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5324__64038_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64039_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5325__64039_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64038_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5326__64038_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64039_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5327__64039_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64038_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5328__64038_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64039_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5329__64039_Timetable_-_2024-01
C - Harmony,Saturday_merged_999983,0,b_64009_Timetable_-_2024-01,407,100.0.1046829531_Timetable_-_2024-01,1,Northbound,532__64009_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64038_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5330__64038_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64039_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5331__64039_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64038_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5332__64038_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64039_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5333__64039_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64038_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5334__64038_Timetable_-_2024-01
Harmony Terminal,Weekday_merged_999981,0,b_4007_Timetable_-_2024-01,921,100.0.2192313512_Timetable_-_2024-01,1,Eastbound,5335__4007_Timetable_-_2024-01
Windfields Farm,Weekday_merged_999981,1,b_4028_Timetable_-_2024-01,419,100.0.2162905173_Timetable_-_2024-01,1,Westbound,5336__4028_Timetable_-_2024-01
Windfields Farm,Weekday_merged_999981,1,b_4028_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5337__4028_Timetable_-_2024-01
Windfields Farm,Weekday_merged_999981,1,b_4022_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5338__4022_Timetable_-_2024-01
Windfields Farm,Weekday_merged_999981,1,b_4018_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5339__4018_Timetable_-_2024-01
Raleigh,Saturday_merged_999983,1,b_64030_Timetable_-_2024-01,407,100.0.1952647814_Timetable_-_2024-01,1,Southbound,533__64030_Timetable_-_2024-01
Windfields Farm,Weekday_merged_999981,1,b_4018_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5340__4018_Timetable_-_2024-01
Harmony Terminal,Weekday_merged_999981,0,b_4017_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5341__4017_Timetable_-_2024-01
Windfields Farm,Weekday_merged_999981,1,b_4027_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5342__4027_Timetable_-_2024-01
Windfields Farm,Weekday_merged_999981,1,b_4022_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5343__4022_Timetable_-_2024-01
Windfields Farm,Weekday_merged_999981,1,b_4022_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5344__4022_Timetable_-_2024-01
Windfields Farm,Weekday_merged_999981,1,b_4020_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5345__4020_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64041_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5346__64041_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64041_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5347__64041_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64041_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5348__64041_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64041_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5349__64041_Timetable_-_2024-01
Harmony,Saturday_merged_999983,0,b_64007_Timetable_-_2024-01,407,100.0.1952647813_Timetable_-_2024-01,1,Northbound,534__64007_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64041_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5350__64041_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64041_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5351__64041_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64041_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5352__64041_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,1,b_64041_Timetable_-_2024-01,419,100.0.2162905172_Timetable_-_2024-01,1,Westbound,5353__64041_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,0,b_64038_Timetable_-_2024-01,409,100.0.1673310071_Timetable_-_2024-01,1,Northbound,5354__64038_Timetable_-_2024-01
Windfields Farm,Saturday_merged_999983,0,b_64038_Timetable_-_2024-01,409,100.0.1673310071_Timetable_-_2024-01,1,Northbound,5355__64038_Timetable_-_2024-01
Oshawa Centre Terminal,Weekday_merged_999981,1,b_4028_Timetable_-_2024-01,409,100.0.1673310072_Timetable_-_2024-01,1,Southbound,5356__4028_Timetable_-_2024-01
Oshawa Centre Terminal,Weekday_merged_999981,1,b_4017_Timetable_-_2024-01,409,100.0.1673310072_Timetable_-_2024-01,1,Southbound,5357__4017_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64038_Timetable_-_2024-01,409,100.0.1673310072_Timetable_-_2024-01,1,Southbound,5358__64038_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64038_Timetable_-_2024-01,409,100.0.1673310072_Timetable_-_2024-01,1,Southbound,5359__64038_Timetable_-_2024-01
C - Harmony,Saturday_merged_999983,0,b_64030_Timetable_-_2024-01,407,100.0.1046829531_Timetable_-_2024-01,1,Northbound,535__64030_Timetable_-_2024-01
Oshawa Station,Weekday_merged_999981,1,b_4003_Timetable_-_2024-01,421,100.0.1989076761_Timetable_-_2024-01,1,Westbound,5360__4003_Timetable_-_2024-01
Oshawa Station,Weekday_merged_999981,1,b_4002_Timetable_-_2024-01,421,100.0.1989076761_Timetable_-_2024-01,1,Westbound,5361__4002_Timetable_-_2024-01
Oshawa Station,Weekday_merged_999981,1,b_4006_Timetable_-_2024-01,421,100.0.1989076761_Timetable_-_2024-01,1,Westbound,5362__4006_Timetable_-_2024-01
Oshawa Station,Weekday_merged_999981,1,b_4004_Timetable_-_2024-01,421,100.0.1989076761_Timetable_-_2024-01,1,Westbound,5363__4004_Timetable_-_2024-01
Oshawa Station,Weekday_merged_999981,1,b_4005_Timetable_-_2024-01,421,100.0.1989076761_Timetable_-_2024-01,1,Westbound,5364__4005_Timetable_-_2024-01
Oshawa Station,Weekday_merged_999981,1,b_4004_Timetable_-_2024-01,421,100.0.1989076761_Timetable_-_2024-01,1,Westbound,5365__4004_Timetable_-_2024-01
Oshawa Station,Weekday_merged_999981,1,b_4005_Timetable_-_2024-01,421,100.0.1989076761_Timetable_-_2024-01,1,Westbound,5366__4005_Timetable_-_2024-01
Oshawa Station,Weekday_merged_999981,1,b_4006_Timetable_-_2024-01,421,100.0.1989076761_Timetable_-_2024-01,1,Westbound,5367__4006_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4004_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5368__4004_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4005_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5369__4005_Timetable_-_2024-01
A - Raleigh,Saturday_merged_999983,1,b_64023_Timetable_-_2024-01,407,100.0.1046829532_Timetable_-_2024-01,1,Southbound,536__64023_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4006_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5370__4006_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4004_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5371__4004_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4005_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5372__4005_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4006_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5373__4006_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4004_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5374__4004_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4005_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5375__4005_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4006_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5376__4006_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4004_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5377__4004_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4005_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5378__4005_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4006_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5379__4006_Timetable_-_2024-01
Raleigh,Saturday_merged_999983,1,b_64026_Timetable_-_2024-01,407,100.0.1952647814_Timetable_-_2024-01,1,Southbound,537__64026_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4004_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5380__4004_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4005_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5381__4005_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4006_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5382__4006_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4004_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5383__4004_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4005_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5384__4005_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4006_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5385__4006_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4004_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5386__4004_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4005_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5387__4005_Timetable_-_2024-01
A - Oshawa Station,Weekday_merged_999981,1,b_4006_Timetable_-_2024-01,421,100.0.2081289615_Timetable_-_2024-01,1,Westbound,5388__4006_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4003_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5389__4003_Timetable_-_2024-01
Harmony,Saturday_merged_999983,0,b_64023_Timetable_-_2024-01,407,100.0.1952647813_Timetable_-_2024-01,1,Northbound,538__64023_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4002_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5390__4002_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4006_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5391__4006_Timetable_-_2024-01
C - Courtice,Weekday_merged_999981,0,b_4003_Timetable_-_2024-01,421,100.0.1989076764_Timetable_-_2024-01,1,Eastbound,5392__4003_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4002_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5393__4002_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4007_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5394__4007_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4003_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5395__4003_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4002_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5396__4002_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4007_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5397__4007_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4003_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5398__4003_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4002_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5399__4002_Timetable_-_2024-01
C - Harmony,Saturday_merged_999983,0,b_64026_Timetable_-_2024-01,407,100.0.1046829531_Timetable_-_2024-01,1,Northbound,539__64026_Timetable_-_2024-01
Pickering Parkway Terminal,Weekday_merged_999981,1,b_2033_Timetable_-_2024-01,112,100.0.1952651144_Timetable_-_2024-01,1,Southbound,53__2033_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4007_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5400__4007_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4003_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5401__4003_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4002_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5402__4002_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4007_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5403__4007_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4003_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5404__4003_Timetable_-_2024-01
C - Courtice,Weekday_merged_999981,0,b_4002_Timetable_-_2024-01,421,100.0.1989076764_Timetable_-_2024-01,1,Eastbound,5405__4002_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4007_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5406__4007_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4003_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5407__4003_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4002_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5408__4002_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4007_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5409__4007_Timetable_-_2024-01
A - Raleigh,Saturday_merged_999983,1,b_64014_Timetable_-_2024-01,407,100.0.1046829532_Timetable_-_2024-01,1,Southbound,540__64014_Timetable_-_2024-01
A - Courtice,Weekday_merged_999981,0,b_4003_Timetable_-_2024-01,421,100.0.2081289613_Timetable_-_2024-01,1,Eastbound,5410__4003_Timetable_-_2024-01
Courtice,Weekday_merged_999981,0,b_4002_Timetable_-_2024-01,421,100.0.1989076762_Timetable_-_2024-01,1,Eastbound,5411__4002_Timetable_-_2024-01
Courtice,Weekday_merged_999981,0,b_4007_Timetable_-_2024-01,421,100.0.1989076762_Timetable_-_2024-01,1,Eastbound,5412__4007_Timetable_-_2024-01
Courtice,Weekday_merged_999981,0,b_4002_Timetable_-_2024-01,421,100.0.1989076762_Timetable_-_2024-01,1,Eastbound,5413__4002_Timetable_-_2024-01
Courtice,Weekday_merged_999981,0,b_4007_Timetable_-_2024-01,421,100.0.1989076762_Timetable_-_2024-01,1,Eastbound,5414__4007_Timetable_-_2024-01
Courtice,Weekday_merged_999981,0,b_4004_Timetable_-_2024-01,421,100.0.1989076762_Timetable_-_2024-01,1,Eastbound,5415__4004_Timetable_-_2024-01
B - Raleigh,Weekday_merged_999981,0,b_4005_Timetable_-_2024-01,421,100.0.2081289616_Timetable_-_2024-01,1,Eastbound,5416__4005_Timetable_-_2024-01
B - Raleigh,Weekday_merged_999981,0,b_4006_Timetable_-_2024-01,421,100.0.2081289616_Timetable_-_2024-01,1,Eastbound,5417__4006_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64037_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5418__64037_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64040_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5419__64040_Timetable_-_2024-01
Raleigh,Saturday_merged_999983,1,b_64003_Timetable_-_2024-01,407,100.0.1952647814_Timetable_-_2024-01,1,Southbound,541__64003_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64042_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5420__64042_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64037_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5421__64037_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64040_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5422__64040_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64042_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5423__64042_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64037_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5424__64037_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64040_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5425__64040_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64042_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5426__64042_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64037_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5427__64037_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64040_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5428__64040_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64042_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5429__64042_Timetable_-_2024-01
Harmony,Saturday_merged_999983,0,b_64014_Timetable_-_2024-01,407,100.0.1952647813_Timetable_-_2024-01,1,Northbound,542__64014_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64037_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5430__64037_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64040_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5431__64040_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64042_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5432__64042_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64037_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5433__64037_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64040_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5434__64040_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64042_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5435__64042_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64037_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5436__64037_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64040_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5437__64040_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64042_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5438__64042_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64037_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5439__64037_Timetable_-_2024-01
C - Harmony,Saturday_merged_999983,0,b_64003_Timetable_-_2024-01,407,100.0.1046829531_Timetable_-_2024-01,1,Northbound,543__64003_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64040_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5440__64040_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64042_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5441__64042_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64037_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5442__64037_Timetable_-_2024-01
Harmony Terminal,Saturday_merged_999983,0,b_64040_Timetable_-_2024-01,419,100.0.2162905171_Timetable_-_2024-01,1,Eastbound,5443__64040_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64037_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5444__64037_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64040_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5445__64040_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64042_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5446__64042_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64037_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5447__64037_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64040_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5448__64040_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64042_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5449__64042_Timetable_-_2024-01
A - Raleigh,Saturday_merged_999983,1,b_64009_Timetable_-_2024-01,407,100.0.1046829532_Timetable_-_2024-01,1,Southbound,544__64009_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64037_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5450__64037_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64040_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5451__64040_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64042_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5452__64042_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64037_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5453__64037_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64040_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5454__64040_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64042_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5455__64042_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64037_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5456__64037_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64042_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5457__64042_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64040_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5458__64040_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64037_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5459__64037_Timetable_-_2024-01
Raleigh,Saturday_merged_999983,1,b_64007_Timetable_-_2024-01,407,100.0.1952647814_Timetable_-_2024-01,1,Southbound,545__64007_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64040_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5460__64040_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64042_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5461__64042_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64037_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5462__64037_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64040_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5463__64040_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64042_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5464__64042_Timetable_-_2024-01
Oshawa Centre Terminal,Saturday_merged_999983,1,b_64037_Timetable_-_2024-01,410,100.0.1046829822_Timetable_-_2024-01,1,Southbound,5465__64037_Timetable_-_2024-01
