service_id,date,exception_type
203-Weekday-1-23FALL-1111100,20231123,1
203-Weekday-1-23FALL-1111100,20231124,1
203-Weekday-1-23FALL-1111100,20231127,1
203-Weekday-1-23FALL-1111100,20231128,1
203-Weekday-1-23FALL-1111100,20231129,1
203-Weekday-1-23FALL-1111100,20231130,1
203-Weekday-1-23FALL-1111100,20231201,1
203-Weekday-1-23FALL-1111100,20231204,1
203-Weekday-1-23FALL-1111100,20231205,1
203-Weekday-1-23FALL-1111100,20231206,1
203-Weekday-1-23FALL-1111100,20231207,1
203-Weekday-1-23FALL-1111100,20231208,1
203-Weekday-1-23FALL-1111100,20231211,1
203-Weekday-1-23FALL-1111100,20231212,1
203-Weekday-1-23FALL-1111100,20231213,1
203-Weekday-1-23FALL-1111100,20231214,1
203-Weekday-1-23FALL-1111100,20231215,1
203-Weekday-1-23FALL-1111100,20231218,1
203-Weekday-1-23FALL-1111100,20231219,1
203-Weekday-1-23FALL-1111100,20231220,1
203-Weekday-1-23FALL-1111100,20231221,1
203-Weekday-1-23FALL-1111100,20231222,1
204-Saturday-1-23FALL-0000010,20231111,1
204-Saturday-1-23FALL-0000010,20231118,1
204-Saturday-1-23FALL-0000010,20231125,1
204-Saturday-1-23FALL-0000010,20231202,1
204-Saturday-1-23FALL-0000010,20231209,1
204-Saturday-1-23FALL-0000010,20231216,1
204-Saturday-1-23FALL-0000010,20231223,1
204-Sunday-1-23FALL-0000001,20231112,1
204-Sunday-1-23FALL-0000001,20231119,1
204-Sunday-1-23FALL-0000001,20231126,1
204-Sunday-1-23FALL-0000001,20231203,1
204-Sunday-1-23FALL-0000001,20231210,1
204-Sunday-1-23FALL-0000001,20231217,1
204-Sunday-1-23FALL-0000001,20231224,1
204-Weekday-1-23FALL-1111100,20231106,1
204-Weekday-1-23FALL-1111100,20231107,1
204-Weekday-1-23FALL-1111100,20231108,1
204-Weekday-1-23FALL-1111100,20231109,1
204-Weekday-1-23FALL-1111100,20231110,1
204-Weekday-1-23FALL-1111100,20231113,1
204-Weekday-1-23FALL-1111100,20231114,1
204-Weekday-1-23FALL-1111100,20231115,1
204-Weekday-1-23FALL-1111100,20231116,1
204-Weekday-1-23FALL-1111100,20231117,1
204-Weekday-1-23FALL-1111100,20231120,1
204-Weekday-1-23FALL-1111100,20231121,1
204-Weekday-1-23FALL-1111100,20231122,1
204-Weekday-1-23FALL-1111100,20231123,1
204-Weekday-1-23FALL-1111100,20231124,1
204-Weekday-1-23FALL-1111100,20231127,1
204-Weekday-1-23FALL-1111100,20231128,1
204-Weekday-1-23FALL-1111100,20231129,1
204-Weekday-1-23FALL-1111100,20231130,1
204-Weekday-1-23FALL-1111100,20231201,1
204-Weekday-1-23FALL-1111100,20231204,1
204-Weekday-1-23FALL-1111100,20231205,1
204-Weekday-1-23FALL-1111100,20231206,1
204-Weekday-1-23FALL-1111100,20231207,1
204-Weekday-1-23FALL-1111100,20231208,1
204-Weekday-1-23FALL-1111100,20231211,1
204-Weekday-1-23FALL-1111100,20231212,1
204-Weekday-1-23FALL-1111100,20231213,1
204-Weekday-1-23FALL-1111100,20231214,1
204-Weekday-1-23FALL-1111100,20231215,1
204-Weekday-1-23FALL-1111100,20231218,1
204-Weekday-1-23FALL-1111100,20231219,1
204-Weekday-1-23FALL-1111100,20231220,1
