stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
2441,1320,PLEASANT at GREEN MEADOW,PLEASANT AV & GREEN MEADOW WAY,43.252159,-79.967817,,,,,,0
2442,1319,PLEASANT at SUNRISE,PLEASANT AV & SUNRISE CR,43.255192,-79.960079,,,,,,0
2445,1112,PROVINCE at JUSTINE,PROVINCE ST S & JUSTINE AV,43.235298,-79.818501,,,,,,0
2446,2845,QUEEN at ABERDEEN,QUEEN ST S & ABERDEEN AV,43.248894,-79.883066,,,,,,0
2447,2834,QUEEN at ABERDEEN,QUEEN ST S & ABERDEEN AV,43.248557,-79.883044,,,,,,0
2449,2843,QUEEN at CHARLTON,QUEEN ST S & CHARLTON AV W,43.252202,-79.881726,,,,,,0
2450,2843,QUEEN at DUKE,QUEEN ST S & DUKE ST,43.253718,-79.881108,,,,,,0
2452,2844,QUEEN at STANLEY,QUEEN ST S & STANLEY AV,43.250727,-79.882332,,,,,,0
2454,2951,ABERDEEN at QUEEN,ABERDEEN AV & QUEEN ST S,43.248996,-79.883485,,,,,,0
2455,2100,QUEENSDALE at EAST 13TH,QUEENSDALE AV E & EAST 13TH ST,43.238489,-79.863716,,,,,,0
2456,2167,QUEENSDALE opposite EAST 13TH,QUEENSDALE AV E & EAST 13TH ST OPP (#301),43.238702,-79.863923,,,,,,0
2461,2103,QUEENSDALE at EAST 22ND,QUEENSDALE AV E & EAST 22ND ST,43.236183,-79.854601,,,,,,0
2462,2165,QUEENSDALE at EAST 22ND,QUEENSDALE AV E & EAST 22ND ST,43.236146,-79.853898,,,,,,0
2463,2165,QUEENSDALE at EAST 24TH,QUEENSDALE AV E & EAST 24TH ST,43.235517,-79.85137,,,,,,0
2464,2104,QUEENSDALE at EAST 23RD,QUEENSDALE AV E & EAST 23TH ST,43.235635,-79.852493,,,,,,0
2465,2105,QUEENSDALE at EAST 27TH,QUEENSDALE AV E & EAST 27TH ST,43.234759,-79.848762,,,,,,0
2466,2164,QUEENSDALE opposite EAST 27TH,QUEENSDALE AV E & EAST 27TH ST OPP (#647),43.234796,-79.848302,,,,,,0
2467,2106,QUEENSDALE at EAST 33RD,QUEENSDALE AV E & EAST 33RD ST,43.233912,-79.843692,,,,,,0
2469,2106,QUEENSDALE at EAST 35TH,QUEENSDALE AV E & EAST 35TH ST,43.233363,-79.841224,,,,,,0
2470,2163,QUEENSDALE at EAST 36TH,QUEENSDALE AV E & EAST 36TH ST,43.233379,-79.840641,,,,,,0
2471,2048,QUEENSDALE at EAST 42ND,QUEENSDALE AV E & EAST 42ND ST,43.231867,-79.835339,,,,,,0
2472,2075,QUEENSDALE at EAST 42ND,QUEENSDALE AV E & EAST 42ND ST,43.231914,-79.834964,,,,,,0
2473,2048,QUEENSDALE at EAST 44TH,QUEENSDALE AV E & EAST 44TH ST,43.231318,-79.83348,,,,,,0
2474,2049,QUEENSDALE at RENDELL,QUEENSDALE AV E & RENDELL BV,43.230457,-79.83015,,,,,,0
2475,2074,QUEENSDALE at RENDELL,QUEENSDALE AV E & RENDELL BV,43.230518,-79.829796,,,,,,0
2476,2074,QUEENSDALE at SHARON,QUEENSDALE AV E & SHARON AV,43.231221,-79.832629,,,,,,0
2477,2107,QUEENSDALE at UPPER GAGE,QUEENSDALE AV E & UP/GAGE AV,43.232426,-79.837284,,,,,,0
2479,2049,QUEENSDALE at UPPER OTTAWA,QUEENSDALE AV E & UP/OTTAWA ST,43.22992,-79.827949,,,,,,0
2480,2105,QUEENSDALE at UPPER SHERMAN,QUEENSDALE AV E & UP/SHERMAN AV,43.234235,-79.846495,,,,,,0
2481,2164,QUEENSDALE at UPPER SHERMAN,QUEENSDALE AV E & UP/SHERMAN AV,43.234303,-79.846128,,,,,,0
2482,2100,QUEENSDALE at UPPER WELLINGTON,QUEENSDALE AV E & UP/WELLINGTON ST,43.239055,-79.865978,,,,,,0
2483,2102,QUEENSDALE at UPPER WENTWORTH,QUEENSDALE AV E & UP/WENTWORTH ST,43.236663,-79.856403,,,,,,0
2484,2166,QUEENSDALE at UPPER WENTWORTH,QUEENSDALE AV E & UP/WENTWORTH ST,43.236696,-79.855973,,,,,,0
2485,2720,QUEENSTON at POTTRUFF,QUEENSTON RD & POTTRUFF RD S,43.231701,-79.78109,,,,,,0
2488,2726,QUEENSTON opposite CLAPHAM,QUEENSTON RD & CLAPHAM RD,43.229398,-79.770329,,,,,,0
2489,2722,QUEENSTON opposite EASTGATE SQUARE,QUEENSTON RD & EASTGATE SQUARE OPP,43.228646,-79.767501,,,,,,0
2490,2389,QUEENSTON opposite RIVERDALE,QUEENSTON RD & RIVERDALE DR,43.227319,-79.761287,,,,,,0
2491,1353,At 940 QUEENSTON,QUEENSTON RD & #940 E LAKE AV,43.225274,-79.752519,,,,,,0
2492,1354,At 943 QUEENSTON,QUEENSTON RD & #943 E LAKE AV,43.22554,-79.752797,,,,,,0
2493,2729,QUEENSTON at ADAIR,QUEENSTON RD & ADAIR AV,43.233989,-79.790674,,,,,,0
2495,2722,QUEENSTON at CLAPHAM,QUEENSTON RD & CLAPHAM RD,43.229254,-79.770558,,,,,,0
2496,2716,QUEENSTON at COCHRANE,QUEENSTON RD & COCHRANE RD,43.236759,-79.800557,,,,,,0
2497,2716,QUEENSTON at CRAIGROYSTON,QUEENSTON RD & CRAIGROYSTON AV,43.235735,-79.798829,,,,,,0
2498,2719,QUEENSTON at DELENA,QUEENSTON RD & DELENA AV S,43.233697,-79.790094,,,,,,0
2499,2388,QUEENSTON at DONN,QUEENSTON RD & DONN AV,43.224644,-79.749856,,,,,,0
2500,2545,QUEENSTON at DONN,QUEENSTON RD & DONN AV,43.224908,-79.750068,,,,,,0
2501,2515,HIGHWAY 8 at FIESTA MALL,HIGHWAY NO. 8 & FIESTA MALL ENT OPP (#115),43.223973,-79.746981,,,,,,0
2502,2550,HIGHWAY 8 opposite FIESTA MALL,HIGHWAY NO. 8 & FIESTA MALL  opp,43.224268,-79.747637,,,,,,0
2504,2559,HIGHWAY 8 at GRAY,HIGHWAY NO. 8 & GRAY RD,43.22363,-79.74462,,,,,,0
2506,2516,HIGHWAY 8 at GRAY,HIGHWAY NO. 8 & GRAYS RD,43.223367,-79.74438,,,,,,0
2507,2513,QUEENSTON at IRENE,QUEENSTON RD & IRENE AV,43.227715,-79.762798,,,,,,0
2508,2547,QUEENSTON opposite IRENE,QUEENSTON RD & IRENE AV OPP (#831),43.227909,-79.762938,,,,,,0
2509,2731,QUEENSTON at ISABEL,QUEENSTON RD & ISABEL AV,43.235035,-79.795177,,,,,,0
2510,2716,QUEENSTON opposite ISABEL,QUEENSTON RD & ISABEL AV,43.235153,-79.795981,,,,,,0
2511,2725,QUEENSTON at KENORA,QUEENSTON RD & KENORA AV,43.228898,-79.767806,,,,,,0
2512,2546,QUEENSTON at LAKE,QUEENSTON RD & LAKE AV,43.225948,-79.754488,,,,,,0
2513,2514,QUEENSTON at LAKE,QUEENSTON RD & LAKE AV,43.225988,-79.755666,,,,,,0
2514,2727,QUEENSTON at NASH,QUEENSTON RD & NASH RD,43.230225,-79.774435,,,,,,0
2515,2721,QUEENSTON at NASH,QUEENSTON RD & NASH RD,43.229992,-79.774231,,,,,,0
2516,2730,QUEENSTON at PARKDALE,QUEENSTON RD & PARKDALE AV S,43.234604,-79.793371,,,,,,0
2517,2717,QUEENSTON at PARKDALE,QUEENSTON RD & PARKDALE AV S,43.234451,-79.792926,,,,,,0
2518,2728,QUEENSTON at POTTRUFF,QUEENSTON RD & POTTRUFF RD N,43.231763,-79.78104,,,,,,0
2519,2729,QUEENSTON at REID,QUEENSTON RD & REID AV,43.23341,-79.788391,,,,,,0
2520,2719,QUEENSTON at REID,QUEENSTON RD & REID AV,43.233177,-79.788273,,,,,,0
2521,2387,QUEENSTON at RIVERDALE,QUEENSTON RD & RIVERDALE DR,43.227483,-79.761118,,,,,,0
2522,2731,QUEENSTON at ROSEWOOD,QUEENSTON RD & ROSEWOOD AV,43.235977,-79.799047,,,,,,0
2523,2731,QUEENSTON at WALTER,QUEENSTON RD & WALTER AV,43.235619,-79.79747,,,,,,0
2524,2728,QUEENSTON at WOODMAN,QUEENSTON RD & WOODMAN DR,43.231278,-79.778799,,,,,,0
2525,2720,QUEENSTON at WOODMAN,QUEENSTON RD & WOODMAN DR,43.231089,-79.778824,,,,,,0
2526,2999,QUIGLEY opposite ALBRIGHT,QUIGLEY RD & ALBRIGHT DR OPP,43.216711,-79.784261,,,,,,0
2527,2995,QUIGLEY at ALBRIGHT,QUIGLEY RD & ALBRIGHT RD,43.216357,-79.784634,,,,,,0
2528,1306,QUIGLEY at ANGUS,QUIGLEY RD & ANGUS RD,43.218817,-79.783476,,,,,,0
2529,2993,QUIGLEY opposite ANGUS,QUIGLEY RD & ANGUS RD,43.218879,-79.783562,,,,,,0
2530,2450,QUIGLEY at GREENHILL,QUIGLEY RD & GREENHILL AV,43.210411,-79.787362,,,,,,0
2531,2997,QUIGLEY at GREENHILL,QUIGLEY RD & GREENHILL AV,43.209886,-79.787629,,,,,,0
2533,1306,QUIGLEY at KING,QUIGLEY RD & KING ST,43.222138,-79.781578,,,,,,0
2534,2993,QUIGLEY at KING,QUIGLEY RD & KING ST,43.222263,-79.781775,,,,,,0
2535,1306,QUIGLEY at PINARD,QUIGLEY RD & PINARD ST,43.220251,-79.782816,,,,,,0
2536,2993,QUIGLEY opposite PINARD,QUIGLEY RD & PINARD ST OPP,43.220254,-79.783012,,,,,,0
2537,2996,QUIGLEY at ST. ANDREWS,QUIGLEY RD & ST. ANDREWS DR,43.214241,-79.785459,,,,,,0
2538,2998,QUIGLEY opposite ST. ANDREWS,QUIGLEY RD & ST. ANDREWS DR OPP (#275),43.214012,-79.785351,,,,,,0
2539,2998,QUIGLEY at VEEVERS,QUIGLEY RD & VEEVERS DR,43.211867,-79.786357,,,,,,0
2540,2996,QUIGLEY opposite VEEVERS,QUIGLEY RD & VEEVERS DR OPP,43.211445,-79.786838,,,,,,0
2541,2946,REBECCA at HUGHSON,REBECCA ST & HUGHSON ST,43.258011,-79.866817,,,,,,0
2542,1331,REDFERN at ST. PETERS,REDFERN AV & ST. PETER'S,43.240848,-79.91982,,,,,,0
2543,1285,REID opposite DUNSMURE,REID AV N & DUNSMURE RD,43.237215,-79.78635,,,,,,0
2544,1285,REID at GLENGROVE,REID AV N & GLENGROVE AV,43.238086,-79.785986,,,,,,0
2550,1139,ROSEDALE at DUMBARTON,ROSEDALE AV & DUMBARTON ST,43.222854,-79.811491,,,,,,0
2551,1139,ROSEDALE at DUNDONALD,ROSEDALE AV & DUNDONALD AV,43.224714,-79.81071,,,,,,0
2552,1138,ROSEDALE at DUNKIRK,ROSEDALE AV & DUNKIRK DR,43.228376,-79.809156,,,,,,0
2553,1140,ROSEDALE at GREENHILL,ROSEDALE AV & GREENHILL AV,43.221459,-79.812081,,,,,,0
2554,1138,ROSEDALE at LAWRENCE,ROSEDALE AV & LAWRENCE RD,43.230218,-79.808409,,,,,,0
2555,1139,ROSEDALE at MONTROSE,ROSEDALE AV & MONTROSE AV,43.226717,-79.809863,,,,,,0
2556,1133,ROSSLYN at JUSTINE,ROSSLYN AV S & JUSTINE AV,43.236563,-79.825605,,,,,,0
2557,2658,ROUSSEAUX at ACADEMY,ROUSSEAUX ST & ACADEMY ST,43.22971,-79.970892,,,,,,0
2558,2669,ROUSSEAUX opposite ACADEMY,0 ROUSSEAUX ST & ACADEMY ST,43.229737,-79.970732,,,,,,0
2560,2658,ROUSSEAUX at WILSON,ROUSSEAUX ST & WILSON ST E,43.230729,-79.973677,,,,,,0
2561,1283,ROXBOROUGH at ADAIR,ROXBOROUGH AV & ADAIR AV,43.239258,-79.788898,,,,,,0
2562,1286,ROXBOROUGH at ADAIR,ROXBOROUGH AV & ADAIR AV N,43.239229,-79.788055,,,,,,0
2563,1282,ROXBOROUGH at ADELINE,ROXBOROUGH AV & ADELINE AV,43.240157,-79.792816,,,,,,0
2565,1284,ROXBOROUGH at BELAND,ROXBOROUGH AV & BELAND AV,43.238803,-79.786881,,,,,,0
2566,1287,ROXBOROUGH at IVON,ROXBOROUGH AV & IVON AV,43.240465,-79.793446,,,,,,0
2567,1282,ROXBOROUGH at JULIAN,ROXBOROUGH AV & JULIAN AV,43.240657,-79.794888,,,,,,0
2569,1283,ROXBOROUGH at PARKDALE,ROXBOROUGH AV & PARKDALE AV,43.239674,-79.790804,,,,,,0
2570,1286,ROXBOROUGH at PARKDALE,ROXBOROUGH AV & PARKDALE AV,43.239701,-79.790276,,,,,,0
2571,1288,ROXBOROUGH at STRATHEARNE,ROXBOROUGH AV & STRATHEARNE AV,43.241737,-79.798669,,,,,,0
2572,1282,ROXBOROUGH at TOLTON,ROXBOROUGH AV & TOLTON AV,43.241081,-79.796554,,,,,,0
2573,1287,ROXBOROUGH at TOLTON,ROXBOROUGH AV & TOLTON AV,43.241174,-79.796266,,,,,,0
2576,2187,RYMAL opposite SULMONA,RYMAL RD E & #829 W OF UP/GAGE AV,43.193314,-79.855616,,,,,,0
2577,2188,RYMAL at EVA,RYMAL RD E & EVA ST,43.194504,-79.860342,,,,,,0
2580,2192,RYMAL at MILES,RYMAL RD E & MILES RD,43.194239,-79.859795,,,,,,0
2585,2918,RYMAL opposite HAZELTON,RYMAL RD W & BISHOP RYAN WY,43.20556,-79.90605,,,,,,0
2586,2917,RYMAL at HAZELTON,RYMAL RD W & HAZELTON AV,43.20569,-79.90595,,,,,,0
2587,2917,RYMAL at KONSTANTINE,RYMAL RD W & KONSTANTINE CT,43.20443,-79.9005,,,,,,0
2588,2918,RYMAL at KRIEGHOFF,RYMAL RD W & KRIEGHOFF DR,43.20441,-79.90115,,,,,,0
2589,2915,RYMAL at SOUTH HAMILTON SQUARE MALL,RYMAL RD W & SOUTH HAMILTON SQ MALL OPP (#4),43.203212,-79.895387,,,,,,0
2590,2914,RYMAL opposite SOUTH HAMILTON SQUARE,RYMAL RD W & SOUTH HAMILTON SQ,43.203076,-79.895823,,,,,,0
2592,2917,RYMAL at WEST 5TH,RYMAL RD W & WEST 5TH ST,43.203622,-79.897314,,,,,,0
2593,2918,RYMAL at WESTLAWN,RYMAL RD W & WESTLAWN DR,43.20518,-79.9045,,,,,,0
2594,2917,RYMAL opposite WESTLAWN,RYMAL RD W & WESTLAWN DR OPP (#226),43.20522,-79.90388,,,,,,0
2595,2832,RYMAL at WESTMOUNT HEALTH CENTRE,RYMAL RD W & WESTMOUNT HEALTH CTRE (#723),43.210154,-79.926046,,,,,,0
2596,2851,SAN ANTONIO at ARGO,SAN ANTONIO DR & ARGO ST,43.240883,-79.92677,,,,,,0
2597,2851,SAN ANTONIO at SAN REMO,SAN ANTONIO DR & SAN REMO DR,43.238942,-79.927088,,,,,,0
2598,2852,SAN PEDRO at SAN ANTONIO,SAN PEDRO DR & SAN ANTONIO DR,43.24254,-79.926356,,,,,,0
2599,2852,SAN PEDRO at SAN DIEGO,SAN PEDRO DR & SAN DIEGO CT,43.242349,-79.923102,,,,,,0
2600,2858,SAN PEDRO at SAN MARCO,SAN PEDRO DR & SAN MARCO ST,43.242548,-79.92521,,,,,,0
2601,1339,SAN REMO at ARGO,SAN REMO DR & ARGO ST,43.240831,-79.927745,,,,,,0
2602,2860,SAN REMO at LAVINA,SAN REMO DR & LAVINA CR,43.23702,-79.926748,,,,,,0
2603,1338,SAN REMO at LAVINA,SAN REMO DR & LAVINA CR,43.237225,-79.926645,,,,,,0
2604,1338,SAN REMO at SAN ANTONIO,SAN REMO DR & SAN ANTONIO DR,43.238757,-79.927112,,,,,,0
2605,2002,SANATORIUM opposite WEST 33RD,SANATORIUM RD & #449 E RICE AV,43.236763,-79.913991,,,,,,0
2609,2174,SANATORIUM at GARTH,SANATORIUM RD & GARTH ST,43.233588,-79.901162,,,,,,0
2610,2349,SANATORIUM opposite REDFERN,SANATORIUM RD & REDFERN AV OPP,43.241599,-79.914954,,,,,,0
2611,2829,SANATORIUM at RICE,SANATORIUM RD & RICE AV,43.237212,-79.915349,,,,,,0
2612,2002,SANATORIUM at RICE,SANATORIUM RD & RICE AV,43.237075,-79.915341,,,,,,0
2613,2348,SANATORIUM at BROW BUILDING,SANATORIUM RD & BROW BLDG,43.245093,-79.915774,,,,,,0
2614,2346,SANATORIUM opposite BROW BUILDING,SANATORIUM RD & SANATORIUM BROW BUILDING OPP,43.245211,-79.915679,,,,,,0
2615,2348,SANATORIUM at SCENIC EAST,SANATORIUM RD & SCENIC DR (EAST),43.242549,-79.915212,,,,,,0
2616,2856,SANATORIUM at SCENIC WEST,SANATORIUM RD & SCENIC DR (WEST),43.245615,-79.918476,,,,,,0
2617,2859,SANATORIUM at SCENIC WEST,SANATORIUM RD & SCENIC DR (WEST),43.245469,-79.918138,,,,,,0
2618,2827,SANATORIUM at UPPER PARADISE,SANATORIUM RD & UP/PARADISE RD,43.236002,-79.910212,,,,,,0
2619,2003,SANATORIUM at UPPER PARADISE,SANATORIUM RD & UP/PARADISE RD,43.235952,-79.910569,,,,,,0
2620,2826,SANATORIUM at WEST 22ND,SANATORIUM RD & WEST 22ND ST,43.234126,-79.902711,,,,,,0
2621,2004,SANATORIUM opposite WEST 22ND,SANATORIUM RD & WEST 22ND ST OPP (#213),43.234075,-79.903013,,,,,,0
2622,2826,SANATORIUM at WEST 24TH,SANATORIUM RD & WEST 24TH ST,43.234651,-79.904921,,,,,,0
2623,2004,SANATORIUM opposite WEST 24TH,SANATORIUM RD & WEST 24TH ST OPP (#243),43.234604,-79.905169,,,,,,0
2624,2827,SANATORIUM at WEST 26TH,SANATORIUM RD & WEST 26TH ST,43.235152,-79.906837,,,,,,0
2625,2004,SANATORIUM opposite WEST 26TH,SANATORIUM RD & WEST 26TH ST OPP (#293),43.235176,-79.907455,,,,,,0
2629,2342,SCENIC LOOP,SCENIC DR & LAVENDER DR,43.234076,-79.929989,,,,,,0
2630,2876,SCENIC at LYLE,SCENIC DR & LYLE AV,43.243029,-79.904002,,,,,,0
2631,2879,SCENIC opposite LYLE,SCENIC DR & LYLE AV OPP (#510),43.243058,-79.903446,,,,,,0
2632,1441,SHAVER at JERSEYVILLE,SHAVER RD & JERSEYVILLE RD,43.214474,-80.017514,,,,,,0
2633,1441,SHAVER opposite SUMAC,SHAVER RD & MORWICK DR,43.212697,-80.016944,,,,,,0
2634,1423,SHAVER opposite MORWICK,SHAVER RD & MORWICK DR OPP,43.212307,-80.017024,,,,,,0
2635,1428,SHAVER at GARNER,SHAVER RD & GARNER RD,43.196926,-80.012154,,,,,,0
2638,1422,SHAVER at WILSON,SHAVER RD & WILSON ST NORTH SIDE,43.202002,-80.01372,,,,,,0
2639,1428,SHAVER at WILSON,SHAVER RD & WILSON ST W SOUTH SIDE,43.2009,-80.01336,,,,,,0
2641,1071,SHERMAN opposite FIFE,SHERMAN AV N & FIFE ST (#44),43.252671,-79.837705,,,,,,0
2643,1313,SOUTH at LYNDEN,SOUTH ST W & LYNDEN AV,43.260113,-79.94968,,,,,,0
2644,1315,SOUTH opposite LYNDEN,SOUTH ST W & LYNDEN AV,43.260113,-79.950126,,,,,,0
2646,1315,SOUTH at OSLER,SOUTH ST W & OSLER DR,43.26099,-79.94522,,,,,,0
2647,1332,SPRING GARDENS at BOTANICAL,SPRING GARDENS RD & BOTANICAL DR,43.289062,-79.875212,,,,,,0
2648,1324,SPRING GARDENS opposite WOODLAND,SPRING GARDENS RD & WOODLAND CEMETERY,43.288015,-79.87733,,,,,,0
2649,2911,ST. JOSEPH'S at JAMES,ST. JOSEPH'S DR & JAMES ST S,43.248188,-79.872062,,,,,,0
2650,2016,ST. JOSEPH'S at MOUNTWOOD,ST. JOSEPH'S DR & MOUNTWOOD AV,43.247918,-79.870872,,,,,,0
2652,1113,ST. JOSEPHS AMBULATORY at KING,ST. JOSEPH'S EMERGENCY CARE & KING ST E,43.220791,-79.775188,,,,,,0
2653,1113,ST. JOSEPH'S AMBULATORY ENTRANCE,ST. JOSEPH'S EMERGENCY CARE & FRONT DOOR E OF NASH,43.221422,-79.773982,,,,,,0
2654,1120,STERLING at DALEWOOD,STERLING ST & DALEWOOD AV,43.262081,-79.912291,,,,,,0
2655,1181,STERLING at DALEWOOD,STERLING ST & DALEWOOD AV,43.262189,-79.911994,,,,,,0
2658,1119,STERLING at FORSYTH,STERLING ST & FORSYTH AV,43.262289,-79.915982,,,,,,0
2659,1120,STERLING at HADDON,STERLING ST & HADDON AV,43.261956,-79.910319,,,,,,0
2660,1181,STERLING at HADDON,STERLING ST & HADDON AV,43.262065,-79.909906,,,,,,0
2661,1119,STERLING at UNIVERSITY,STERLING ST & UNIVERSITY AV,43.262253,-79.918246,,,,,,0
2663,1097,STERLING at UNIVERSITY,STERLING ST & UNIVERSITY AV,43.2623,-79.918422,,,,,,0
2665,1173,STINSON at EMERALD,STINSON ST & EMERALD ST,43.248489,-79.856126,,,,,,0
2666,1126,STINSON at EMERALD,STINSON ST & EMERALD ST,43.24852,-79.85664,,,,,,0
2667,1172,STINSON at ERIE,STINSON ST & ERIE AV,43.247891,-79.853813,,,,,,0
2668,1126,STINSON at ERIE,STINSON ST & ERIE AV,43.247831,-79.854064,,,,,,0
2669,1172,STINSON at GRANT,STINSON ST & GRANT ST,43.247423,-79.851949,,,,,,0
2670,1173,STINSON at VICTORIA,STINSON ST & VICTORIA AV,43.249043,-79.858369,,,,,,0
2671,1125,STINSON at VICTORIA,STINSON ST & VICTORIA AV,43.249024,-79.858725,,,,,,0
2672,1174,STINSON at WELLINGTON,STINSON ST & WELLINGTON ST,43.249655,-79.860803,,,,,,0
2673,1127,STINSON at WENTWORTH,STINSON ST & WENTWORTH ST,43.247155,-79.851411,,,,,,0
2674,2119,At 1320 STONE CHURCH EAST,STONE CHURCH RD E & #1320 W DARTNALL RD,43.197012,-79.831598,,,,,,0
2675,2152,Opposite 1320 STONE CHURCH,STONE CHURCH RD E & #1320 W DARTNALL RD OPP,43.197168,-79.831655,,,,,,0
2676,2119,STONE CHURCH at ANCHOR,STONE CHURCH RD E & ANCHOR RD,43.195081,-79.823508,,,,,,0
2677,2172,STONE CHURCH at ARBOUR,STONE CHURCH RD E & ARBOUR RD,43.195142,-79.823114,,,,,,0
2678,2392,STONE CHURCH at BENJAMIN,STONE CHURCH RD E & BENJAMIN DR,43.210239,-79.885723,,,,,,0
2679,2394,STONE CHURCH at BRIGADE,STONE CHURCH RD E & BRIGADE DR,43.207338,-79.874657,,,,,,0
2680,2394,STONE CHURCH opposite BRIGADE,STONE CHURCH RD E & BRIGADE DR OPP,43.207415,-79.87438,,,,,,0
2681,2119,STONE CHURCH at DARTNAL,STONE CHURCH RD E & DARTNALL RD,43.196518,-79.829384,,,,,,0
2682,2152,STONE CHURCH opposite DARTNALL,STONE CHURCH RD E & DARTNALL RD,43.196616,-79.829532,,,,,,0
2683,2395,STONE CHURCH at DICENZO,STONE CHURCH RD E & DICENZO DR,43.209921,-79.884984,,,,,,0
2684,2120,At 1520 STONE CHURCH,STONE CHURCH RD E & #1520 HAMILTON MT BOWL OPP,43.194821,-79.822346,,,,,,0
2685,2803,STONE CHURCH at NEBO,STONE CHURCH RD E & NEBO RD,43.197946,-79.835531,,,,,,0
2686,2152,STONE CHURCH opposite NEBO,STONE CHURCH RD E & NEBO RD,43.197828,-79.834589,,,,,,0
2687,2190,STONE CHURCH at NORMAJEAN,STONE CHURCH RD E & NORMA JEAN AV,43.202593,-79.855375,,,,,,0
2688,2120,STONE CHURCH at PRITCHARD,STONE CHURCH RD E & PRITCHARD RD,43.194145,-79.81947,,,,,,0
2689,2172,STONE CHURCH at PRITCHARD,STONE CHURCH RD E & PRITCHARD RD,43.194336,-79.819604,,,,,,0
2690,2751,STONE CHURCH at QUINN,STONE CHURCH RD E & QUINN AV,43.200352,-79.84528,,,,,,0
2691,2724,STONE CHURCH at RAMBO,STONE CHURCH RD E & RAMBO ST,43.202629,-79.854844,,,,,,0
2692,2723,STONE CHURCH at REDMOND,STONE CHURCH RD E & REDMOND DR,43.205145,-79.865128,,,,,,0
2693,2151,STONE CHURCH at RIDGEMOUNT,STONE CHURCH RD E & RIDGEMOUNT DR,43.205159,-79.865743,,,,,,0
2694,2820,STONE CHURCH at TAYMALL,STONE CHURCH RD E & TAYMALL ST,43.200292,-79.845874,,,,,,0
2695,2190,STONE CHURCH at UPPER GAGE,STONE CHURCH RD E & UP/GAGE AV,43.201498,-79.850898,,,,,,0
2696,2751,STONE CHURCH at UPPER GAGE,STONE CHURCH RD E & UP/GAGE AV,43.20145,-79.849938,,,,,,0
2697,2820,STONE CHURCH at UPPER OTTAWA,STONE CHURCH RD E & UP/OTTAWA ST,43.199291,-79.841386,,,,,,0
2698,2752,STONE CHURCH at UPPER OTTAWA,STONE CHURCH RD E & UP/OTTAWA ST,43.199206,-79.840194,,,,,,0
2699,2159,STONE CHURCH at UPPER SHERMAN,STONE CHURCH RD E & UP/SHERMAN AV,43.203715,-79.860051,,,,,,0
2700,2724,STONE CHURCH at UPPER SHERMAN,STONE CHURCH RD E & UP/SHERMAN AV,43.203712,-79.859406,,,,,,0
2701,2393,STONE CHURCH at UPPER WELLINGTON,STONE CHURCH RD E & UP/WELLINGTON ST,43.208592,-79.879234,,,,,,0
2702,2395,STONE CHURCH at UPPER WELLINGTON,STONE CHURCH RD E & UP/WELLINGTON ST,43.208556,-79.879736,,,,,,0
2703,2151,STONE CHURCH at UPPER WENTWORTH,STONE CHURCH RD E & UP/WENTWORTH ST,43.205874,-79.868735,,,,,,0
2704,2357,STONE CHURCH at CHESLEY,STONE CHURCH RD W & CHESLEY ST,43.213258,-79.897449,,,,,,0
2705,2396,STONE CHURCH at CHESLEY,STONE CHURCH RD W & CHESLEY ST OPP,43.213095,-79.897334,,,,,,0
2706,2398,STONE CHURCH at COURTLAND,STONE CHURCH RD W & COURTLAND AV,43.21725,-79.913842,,,,,,0
2707,2340,STONE CHURCH at COURTLAND,STONE CHURCH RD W & COURTLAND AV,43.217314,-79.913431,,,,,,0
2708,2398,STONE CHURCH at GARTH,STONE CHURCH RD W & GARTH ST,43.215846,-79.908458,,,,,,0
2709,2340,STONE CHURCH at GARTH,STONE CHURCH RD W & GARTH ST,43.215971,-79.908533,,,,,,0
2710,2888,STONE CHURCH at GURNETT,STONE CHURCH RD W & GURNETT GATE,43.219429,-79.922183,,,,,,0
2711,2867,STONE CHURCH at HARROGATE,STONE CHURCH RD W & HARROGATE DR,43.226914,-79.936472,,,,,,0
2712,2345,STONE CHURCH at MATTHEWS,STONE CHURCH RD W & MATHEWS ST,43.214728,-79.903619,,,,,,0
2714,2326,STONE CHURCH at OLD GOLFLINKS,STONE CHURCH RD W & OLD GOLFLINKS RD,43.226705,-79.936198,,,,,,0
2716,2868,STONE CHURCH opposite OMNI,STONE CHURCH RD W & OMNI BV OPP (#769),43.219568,-79.923327,,,,,,0
2717,2909,STONE CHURCH at UPPER JAMES,STONE CHURCH RD W & UPPER JAMES ST,43.211278,-79.890003,,,,,,0
2718,2786,STONE CHURCH at UPPER JAMES,STONE CHURCH RD W & UP/JAMES ST,43.211428,-79.889935,,,,,,0
2719,4334,STONE CHURCH at UPPER PARADISE,STONE CHURCH RD W & UP/PARADISE RD,43.218621,-79.918912,,,,,,0
2721,2868,STONE CHURCH at UPPER PARADISE,STONE CHURCH RD W & UP/PARADISE RD,43.218708,-79.91987,,,,,,0
2722,2786,STONE CHURCH at WEST 5TH,STONE CHURCH RD W & WEST 5TH ST,43.212254,-79.893301,,,,,,0
2723,2909,STONE CHURCH at WEST 5TH,STONE CHURCH RD W & WEST 5TH ST,43.212287,-79.894046,,,,,,0
