shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
600006,43.646423,-79.801303,60006
600006,43.646812,-79.801637,60007
600006,43.646983,-79.801821,60008
600006,43.647137,-79.801992,60009
600006,43.647137,-79.801992,70001
600006,43.647138,-79.801993,70002
600006,43.647345,-79.802138,70003
600006,43.647474,-79.802205,70004
600006,43.647593,-79.802222,70005
600006,43.647715,-79.802179,70006
600006,43.647822,-79.802095,70007
600006,43.647992,-79.801890,70008
600006,43.648149,-79.801626,70009
600006,43.648375,-79.801269,70010
600006,43.648485,-79.801135,70011
600006,43.648485,-79.801135,80001
600006,43.648676,-79.800904,80002
600006,43.649109,-79.800444,80003
600006,43.649679,-79.799879,80004
600006,43.649930,-79.800333,80005
600006,43.650100,-79.800625,80006
600006,43.650108,-79.800646,80007
600006,43.650108,-79.800646,90001
600006,43.650210,-79.800893,90002
600006,43.650341,-79.801380,90003
600006,43.650441,-79.801875,90004
600006,43.650533,-79.802149,90005
600006,43.650768,-79.802662,90006
600006,43.651142,-79.803341,90007
600006,43.651208,-79.803499,90008
600006,43.651512,-79.804552,90009
600006,43.651780,-79.805431,90010
600006,43.651851,-79.805623,90011
600006,43.651851,-79.805623,100001
600006,43.651870,-79.805674,100002
600006,43.652116,-79.806083,100003
600006,43.652135,-79.806064,100004
600006,43.652155,-79.806049,100005
600006,43.652178,-79.806040,100006
600006,43.652213,-79.806035,100007
600006,43.652224,-79.806036,100008
600006,43.652247,-79.806043,100009
600006,43.652267,-79.806058,100010
600006,43.652285,-79.806077,100011
600006,43.652302,-79.806100,100012
600006,43.652315,-79.806127,100013
600006,43.652320,-79.806142,100014
600006,43.652331,-79.806192,100015
600006,43.652331,-79.806244,100016
600006,43.652326,-79.806277,100017
600006,43.652317,-79.806307,100018
600006,43.652300,-79.806345,100019
600006,43.652285,-79.806367,100020
600006,43.652416,-79.806569,100021
600006,43.652550,-79.806737,100022
600006,43.653294,-79.807600,100023
600006,43.653570,-79.807912,100024
600006,43.653847,-79.808225,100025
600006,43.654315,-79.808937,100026
600006,43.654601,-79.809393,100027
600006,43.654639,-79.809449,100028
600006,43.654686,-79.809512,100029
600006,43.654727,-79.809563,100030
600006,43.654767,-79.809607,100031
600006,43.654788,-79.809629,100032
600006,43.654891,-79.809733,100033
600006,43.654999,-79.809829,100034
600006,43.654999,-79.809829,110001
600006,43.655002,-79.809832,110002
600006,43.655087,-79.809888,110003
600006,43.655153,-79.809924,110004
600006,43.655164,-79.809895,110005
600006,43.655178,-79.809869,110006
600006,43.655196,-79.809848,110007
600006,43.655216,-79.809830,110008
600006,43.655250,-79.809813,110009
600006,43.655285,-79.809809,110010
600006,43.655308,-79.809812,110011
600006,43.655320,-79.809817,110012
600006,43.655341,-79.809832,110013
600006,43.655369,-79.809864,110014
600006,43.655389,-79.809906,110015
600006,43.655399,-79.809935,110016
600006,43.655403,-79.809969,110017
600006,43.655404,-79.810018,110018
600006,43.655399,-79.810051,110019
600006,43.655394,-79.810066,110020
600006,43.656177,-79.810431,110021
600006,43.656759,-79.810618,110022
600006,43.657550,-79.810798,110023
600006,43.657695,-79.810851,110024
600006,43.657836,-79.810925,110025
600006,43.658001,-79.811047,110026
600006,43.658067,-79.811108,110027
600006,43.658067,-79.811108,120001
600006,43.658167,-79.811200,120002
600006,43.658314,-79.811359,120003
600006,43.658491,-79.811590,120004
600006,43.658943,-79.812218,120005
600006,43.659027,-79.812364,120006
600006,43.659115,-79.812556,120007
600006,43.659193,-79.812760,120008
600006,43.659259,-79.812971,120009
600006,43.659266,-79.813004,120010
600006,43.659266,-79.813004,130001
600006,43.659294,-79.813130,130002
600006,43.659327,-79.813334,130003
600006,43.659351,-79.813688,130004
600006,43.659399,-79.813984,130005
600006,43.659471,-79.814253,130006
600006,43.659554,-79.814489,130007
600006,43.659686,-79.814724,130008
600006,43.659891,-79.815082,130009
600006,43.659891,-79.815082,140001
600006,43.660161,-79.815555,140002
600006,43.661184,-79.814421,140003
600006,43.661395,-79.814176,140004
600006,43.661808,-79.813666,140005
600006,43.662108,-79.813298,140006
600006,43.662706,-79.812666,140007
600006,43.662961,-79.812382,140008
600006,43.663042,-79.812291,140009
600006,43.663042,-79.812291,150001
600006,43.663337,-79.811963,150002
600006,43.665191,-79.809908,150003
600006,43.665191,-79.809908,160001
600006,43.665549,-79.809512,160002
600006,43.665943,-79.809080,160003
600006,43.666130,-79.808906,160004
600006,43.667202,-79.807992,160005
600006,43.667548,-79.807679,160006
600006,43.667831,-79.807420,160007
600006,43.668076,-79.807181,160008
600006,43.668328,-79.806904,160009
600006,43.668685,-79.806498,160010
600006,43.669086,-79.806037,160011
600006,43.669086,-79.806037,170001
600006,43.669142,-79.805972,170002
600006,43.669335,-79.805774,170003
600006,43.669556,-79.805576,170004
600006,43.669705,-79.805474,170005
600006,43.669879,-79.805379,170006
600006,43.670083,-79.805289,170007
600006,43.670309,-79.805219,170008
600006,43.670523,-79.805177,170009
600006,43.670778,-79.805156,170010
600006,43.671089,-79.805185,170011
600006,43.671300,-79.805228,170012
600006,43.671300,-79.805228,180001
600006,43.671825,-79.805334,180002
600006,43.672156,-79.805410,180003
600006,43.674459,-79.806206,180004
600006,43.674346,-79.806946,180005
600006,43.674346,-79.806946,190001
600006,43.673966,-79.809448,190002
600006,43.673966,-79.809448,200001
600006,43.673920,-79.809749,200002
600006,43.673902,-79.810740,200003
600006,43.673824,-79.811560,200004
600006,43.673696,-79.812240,200005
600006,43.673564,-79.812657,200006
600006,43.673315,-79.813102,200007
600006,43.672994,-79.813506,200008
600006,43.672994,-79.813506,210001
600006,43.672968,-79.813540,210002
600006,43.672721,-79.813831,210003
600006,43.670928,-79.815823,210004
600006,43.670928,-79.815823,220001
600006,43.670593,-79.816195,220002
600006,43.670007,-79.816814,220003
600006,43.669923,-79.816912,220004
600006,43.669844,-79.817011,220005
600006,43.669758,-79.817128,220006
600006,43.669680,-79.817240,220007
600006,43.669611,-79.817348,220008
600006,43.669544,-79.817463,220009
600006,43.669483,-79.817580,220010
600006,43.669394,-79.817764,220011
600006,43.669329,-79.817906,220012
600006,43.669264,-79.818073,220013
600006,43.669196,-79.818274,220014
600006,43.669143,-79.818450,220015
600006,43.669107,-79.818598,220016
600006,43.669049,-79.818889,220017
600006,43.669047,-79.818901,220018
600006,43.669047,-79.818901,230001
600006,43.669007,-79.819167,230002
600006,43.668982,-79.819373,230003
600006,43.668969,-79.819584,230004
600006,43.669585,-79.819635,230005
600006,43.669965,-79.819662,230006
600006,43.670193,-79.819725,230007
600006,43.670336,-79.819809,230008
600006,43.670526,-79.819952,230009
600006,43.670863,-79.820258,230010
600006,43.670863,-79.820258,240001
600006,43.670864,-79.820259,240002
600006,43.671123,-79.820491,240003
600006,43.671467,-79.820823,240004
600006,43.671699,-79.821033,240005
600006,43.672147,-79.821451,240006
600006,43.672290,-79.821563,240007
600006,43.672784,-79.822024,240008
600006,43.672784,-79.822024,250001
600006,43.672934,-79.822164,250002
600006,43.673202,-79.822393,250003
600006,43.673611,-79.822764,250004
600006,43.673718,-79.822849,250005
600006,43.673803,-79.822902,250006
600006,43.673884,-79.822946,250007
600006,43.674177,-79.823052,250008
600006,43.674476,-79.823012,250009
600006,43.674521,-79.822889,250010
600006,43.674547,-79.822756,250011
600006,43.674549,-79.822669,250012
600008,43.674549,-79.822669,10001
600008,43.674550,-79.822646,10002
600008,43.674549,-79.822508,10003
600008,43.674567,-79.822122,10004
600008,43.674584,-79.821937,10005
600008,43.674603,-79.821843,10006
600008,43.674638,-79.821756,10007
600008,43.674682,-79.821703,10008
600008,43.674732,-79.821670,10009
600008,43.674785,-79.821657,10010
600008,43.674839,-79.821672,10011
600008,43.674874,-79.821704,10012
600008,43.674909,-79.821745,10013
600008,43.674932,-79.821803,10014
600008,43.674945,-79.821866,10015
600008,43.674942,-79.821930,10016
600008,43.674927,-79.822025,10017
600008,43.674821,-79.822545,10018
600008,43.674788,-79.822662,10019
600008,43.674743,-79.822780,10020
600008,43.674697,-79.822875,10021
600008,43.674645,-79.822966,10022
600008,43.674592,-79.823031,10023
600008,43.674535,-79.823090,10024
600008,43.674482,-79.823122,10025
600008,43.674428,-79.823123,10026
600008,43.674177,-79.823052,10027
600008,43.673884,-79.822946,10028
600008,43.673803,-79.822902,10029
600008,43.673718,-79.822849,10030
600008,43.673611,-79.822764,10031
600008,43.673202,-79.822393,10032
600008,43.672934,-79.822164,10033
600008,43.672290,-79.821563,10034
600008,43.672147,-79.821451,10035
600008,43.671699,-79.821033,10036
600008,43.671467,-79.820823,10037
600008,43.671403,-79.820761,10038
600008,43.671403,-79.820761,20001
600008,43.671123,-79.820491,20002
600008,43.670864,-79.820259,20003
600008,43.670526,-79.819952,20004
600008,43.670336,-79.819809,20005
600008,43.670193,-79.819725,20006
600008,43.669965,-79.819662,20007
600008,43.669585,-79.819635,20008
600008,43.669493,-79.819627,20009
600008,43.669493,-79.819627,30001
600008,43.668969,-79.819584,30002
600008,43.668982,-79.819373,30003
600008,43.669007,-79.819167,30004
600008,43.669049,-79.818889,30005
600008,43.669107,-79.818598,30006
600008,43.669143,-79.818450,30007
600008,43.669196,-79.818274,30008
600008,43.669264,-79.818073,30009
600008,43.669329,-79.817906,30010
600008,43.669394,-79.817764,30011
600008,43.669483,-79.817580,30012
600008,43.669544,-79.817463,30013
600008,43.669611,-79.817348,30014
600008,43.669680,-79.817240,30015
600008,43.669758,-79.817128,30016
600008,43.669844,-79.817011,30017
600008,43.669923,-79.816912,30018
600008,43.670007,-79.816814,30019
600008,43.670347,-79.816454,30020
600008,43.670347,-79.816454,40001
600008,43.670593,-79.816195,40002
600008,43.672400,-79.814187,40003
600008,43.672400,-79.814187,50001
600008,43.672721,-79.813831,50002
600008,43.672968,-79.813540,50003
600008,43.673315,-79.813102,50004
600008,43.673564,-79.812657,50005
600008,43.673696,-79.812240,50006
600008,43.673824,-79.811560,50007
600008,43.673902,-79.810740,50008
600008,43.673909,-79.810377,50009
600008,43.673909,-79.810377,60001
600008,43.673920,-79.809749,60002
600008,43.674349,-79.806927,60003
600008,43.674349,-79.806927,70001
600008,43.674459,-79.806206,70002
600008,43.672212,-79.805429,70003
600008,43.672212,-79.805429,80001
600008,43.672156,-79.805410,80002
600008,43.671825,-79.805334,80003
600008,43.671089,-79.805185,80004
600008,43.670778,-79.805156,80005
600008,43.670523,-79.805177,80006
600008,43.670309,-79.805219,80007
600008,43.670083,-79.805289,80008
600008,43.669879,-79.805379,80009
600008,43.669705,-79.805474,80010
600008,43.669556,-79.805576,80011
600008,43.669335,-79.805774,80012
600008,43.669142,-79.805972,80013
600008,43.669031,-79.806100,80014
600008,43.669031,-79.806100,90001
600008,43.668685,-79.806498,90002
600008,43.668328,-79.806904,90003
600008,43.668076,-79.807181,90004
600008,43.667831,-79.807420,90005
600008,43.667548,-79.807679,90006
600008,43.667202,-79.807992,90007
600008,43.666130,-79.808906,90008
600008,43.665943,-79.809080,90009
600008,43.665835,-79.809200,90010
600008,43.665835,-79.809200,100001
600008,43.665549,-79.809512,100002
600008,43.663639,-79.811628,100003
600008,43.663639,-79.811628,110001
600008,43.663337,-79.811963,110002
600008,43.662961,-79.812382,110003
600008,43.662706,-79.812666,110004
600008,43.662108,-79.813298,110005
600008,43.661808,-79.813666,110006
600008,43.661395,-79.814176,110007
600008,43.661184,-79.814421,110008
600008,43.660161,-79.815555,110009
600008,43.659686,-79.814724,110010
600008,43.659554,-79.814489,110011
600008,43.659471,-79.814253,110012
600008,43.659399,-79.813984,110013
600008,43.659351,-79.813688,110014
600008,43.659327,-79.813334,110015
600008,43.659294,-79.813130,110016
600008,43.659259,-79.812971,110017
600008,43.659203,-79.812790,110018
600008,43.659203,-79.812790,120001
600008,43.659193,-79.812760,120002
600008,43.659115,-79.812556,120003
600008,43.659027,-79.812364,120004
600008,43.658943,-79.812218,120005
600008,43.658491,-79.811590,120006
600008,43.658314,-79.811359,120007
600008,43.658167,-79.811200,120008
600008,43.658001,-79.811047,120009
600008,43.657836,-79.810925,120010
600008,43.657695,-79.810851,120011
600008,43.657550,-79.810798,120012
600008,43.656759,-79.810618,120013
600008,43.656504,-79.810536,120014
600008,43.656504,-79.810536,130001
600008,43.656177,-79.810431,130002
600008,43.655394,-79.810066,130003
600008,43.655384,-79.810096,130004
600008,43.655378,-79.810109,130005
600008,43.655362,-79.810135,130006
600008,43.655333,-79.810164,130007
600008,43.655312,-79.810178,130008
600008,43.655277,-79.810188,130009
600008,43.655254,-79.810189,130010
600008,43.655241,-79.810187,130011
600008,43.655218,-79.810173,130012
600008,43.655196,-79.810155,130013
600008,43.655178,-79.810133,130014
600008,43.655163,-79.810105,130015
600008,43.655151,-79.810075,130016
600008,43.655144,-79.810042,130017
600008,43.655141,-79.809990,130018
600008,43.655145,-79.809957,130019
600008,43.655153,-79.809924,130020
600008,43.655087,-79.809888,130021
600008,43.655002,-79.809832,130022
600008,43.654891,-79.809733,130023
600008,43.654788,-79.809629,130024
600008,43.654767,-79.809607,130025
600008,43.654727,-79.809563,130026
600008,43.654686,-79.809512,130027
600008,43.654639,-79.809449,130028
600008,43.654601,-79.809393,130029
600008,43.654570,-79.809345,130030
600008,43.654570,-79.809345,140001
600008,43.654315,-79.808937,140002
600008,43.653847,-79.808225,140003
600008,43.653570,-79.807912,140004
600008,43.653294,-79.807600,140005
600008,43.652550,-79.806737,140006
600008,43.652416,-79.806569,140007
600008,43.652285,-79.806367,140008
600008,43.652264,-79.806388,140009
600008,43.652242,-79.806403,140010
600008,43.652218,-79.806412,140011
600008,43.652206,-79.806415,140012
600008,43.652181,-79.806415,140013
600008,43.652168,-79.806413,140014
600008,43.652145,-79.806401,140015
600008,43.652125,-79.806383,140016
600008,43.652106,-79.806361,140017
600008,43.652084,-79.806320,140018
600008,43.652075,-79.806291,140019
600008,43.652069,-79.806260,140020
600008,43.652068,-79.806212,140021
600008,43.652072,-79.806181,140022
600008,43.652085,-79.806136,140023
600008,43.652091,-79.806121,140024
600008,43.652107,-79.806094,140025
600008,43.652116,-79.806083,140026
600008,43.651870,-79.805674,140027
600008,43.651780,-79.805431,140028
600008,43.651752,-79.805339,140029
600008,43.651752,-79.805339,150001
600008,43.651512,-79.804552,150002
600008,43.651208,-79.803499,150003
600008,43.651142,-79.803341,150004
600008,43.650768,-79.802662,150005
600008,43.650533,-79.802149,150006
600008,43.650441,-79.801875,150007
600008,43.650341,-79.801380,150008
600008,43.650210,-79.800893,150009
600008,43.650141,-79.800726,150010
600008,43.650141,-79.800726,160001
600008,43.650100,-79.800625,160002
600008,43.649930,-79.800333,160003
600008,43.649679,-79.799879,160004
600008,43.649192,-79.800361,160005
600008,43.649192,-79.800361,170001
600008,43.649109,-79.800444,170002
600008,43.648676,-79.800904,170003
600008,43.648375,-79.801269,170004
600008,43.648149,-79.801626,170005
600008,43.647992,-79.801890,170006
600008,43.647558,-79.802591,170007
600008,43.647528,-79.802537,170008
600008,43.647297,-79.802216,170009
600008,43.647297,-79.802216,180001
600008,43.647138,-79.801993,180002
600008,43.646983,-79.801821,180003
600008,43.646812,-79.801637,180004
600008,43.646423,-79.801303,180005
600008,43.645982,-79.800998,180006
600008,43.645555,-79.800524,180007
600008,43.645481,-79.800435,180008
600008,43.644677,-79.799365,180009
600008,43.644677,-79.799365,190001
600008,43.644407,-79.799006,190002
600008,43.643151,-79.797301,190003
600008,43.639373,-79.792233,190004
600008,43.637967,-79.790292,190005
600008,43.637967,-79.790292,200001
600008,43.637745,-79.789985,200002
600008,43.636789,-79.788672,200003
600008,43.636298,-79.787986,200004
600008,43.635319,-79.786621,200005
600008,43.634994,-79.786181,200006
600008,43.634994,-79.786181,210001
600008,43.632932,-79.783382,210002
600008,43.632625,-79.782959,210003
600008,43.632625,-79.782959,220001
600008,43.631563,-79.781499,220002
600008,43.631425,-79.781307,220003
600008,43.629668,-79.778895,220004
600008,43.629228,-79.778285,220005
600008,43.629228,-79.778285,230001
600008,43.629165,-79.778197,230002
600008,43.628566,-79.777467,230003
600008,43.627927,-79.776614,230004
600008,43.627927,-79.776614,240001
600008,43.627416,-79.775933,240002
600008,43.626937,-79.775316,240003
600008,43.626937,-79.775316,250001
600008,43.625216,-79.773101,250002
600008,43.623565,-79.770866,250003
600008,43.623565,-79.770866,260001
600008,43.623359,-79.770588,260002
600008,43.621526,-79.768045,260003
600008,43.621526,-79.768045,270001
600008,43.621243,-79.767653,270002
600008,43.619807,-79.765296,270003
600008,43.619705,-79.765140,270004
600008,43.619001,-79.764024,270005
600008,43.618278,-79.762954,270006
600008,43.617973,-79.762533,270007
600008,43.617933,-79.762481,270008
600008,43.617660,-79.762130,270009
600008,43.617608,-79.762062,270010
600008,43.617514,-79.761941,270011
600008,43.616537,-79.760729,270012
600008,43.615772,-79.759710,270013
600008,43.613727,-79.757103,270014
600008,43.612302,-79.755191,270015
600008,43.611857,-79.754593,270016
600008,43.610039,-79.752140,270017
600008,43.610239,-79.751856,270018
600008,43.611121,-79.750560,270019
600008,43.611175,-79.750483,270020
600008,43.611230,-79.750394,270021
600008,43.611255,-79.750348,270022
600008,43.611304,-79.750251,270023
600008,43.611347,-79.750151,270024
600008,43.611385,-79.750046,270025
600008,43.611499,-79.749779,270026
600008,43.611601,-79.749549,270027
600008,43.611601,-79.749549,280001
600008,43.611741,-79.749237,280002
600008,43.611810,-79.749083,280003
600008,43.612721,-79.747001,280004
600008,43.612842,-79.746760,280005
600008,43.612959,-79.746538,280006
600008,43.612977,-79.746503,280007
600008,43.613116,-79.746251,280008
600008,43.613260,-79.746004,280009
600008,43.613407,-79.745761,280010
600008,43.613484,-79.745642,280011
600008,43.613638,-79.745408,280012
600008,43.613717,-79.745293,280013
600008,43.613797,-79.745179,280014
600008,43.613960,-79.744957,280015
600008,43.614113,-79.744757,280016
600008,43.613996,-79.744542,280017
600008,43.613996,-79.744542,290001
600008,43.612908,-79.742541,290002
600008,43.612872,-79.742460,290003
600008,43.612816,-79.742317,290004
600008,43.612767,-79.742170,290005
600008,43.612723,-79.742019,290006
600008,43.612687,-79.741865,290007
600008,43.612658,-79.741709,290008
600008,43.612635,-79.741549,290009
600008,43.612620,-79.741388,290010
600008,43.612612,-79.741226,290011
600008,43.612611,-79.741064,290012
600008,43.612618,-79.740903,290013
600008,43.612631,-79.740741,290014
600008,43.612652,-79.740582,290015
600008,43.612680,-79.740424,290016
600008,43.612714,-79.740270,290017
600008,43.612756,-79.740118,290018
600008,43.612913,-79.739497,290019
600008,43.612661,-79.739339,290020
600008,43.612661,-79.739339,300001
600008,43.612269,-79.739093,300002
600008,43.611060,-79.738301,300003
600008,43.611016,-79.738282,300004
600008,43.610969,-79.738273,300005
600008,43.610923,-79.738275,300006
600008,43.610877,-79.738286,300007
600008,43.610833,-79.738307,300008
600008,43.610792,-79.738336,300009
600008,43.610755,-79.738375,300010
600008,43.610722,-79.738420,300011
600008,43.610694,-79.738473,300012
600008,43.610389,-79.739246,300013
600008,43.610389,-79.739246,310001
600008,43.610069,-79.740055,310002
600008,43.609742,-79.740899,310003
600008,43.609665,-79.741133,310004
600008,43.609595,-79.741368,310005
600008,43.609537,-79.741589,310006
600008,43.609537,-79.741589,320001
600008,43.609532,-79.741609,320002
600008,43.609475,-79.741853,320003
600008,43.609424,-79.742099,320004
600008,43.609382,-79.742348,320005
600008,43.609346,-79.742598,320006
600008,43.609317,-79.742851,320007
600008,43.609296,-79.743105,320008
600008,43.609282,-79.743360,320009
600008,43.609274,-79.743616,320010
600008,43.609275,-79.743871,320011
600008,43.609281,-79.744126,320012
600008,43.609295,-79.744381,320013
600008,43.609317,-79.744634,320014
600008,43.609351,-79.744922,320015
600008,43.609368,-79.745032,320016
600008,43.609368,-79.745032,330001
600008,43.609430,-79.745438,330002
600008,43.609473,-79.745665,330003
600008,43.609524,-79.745890,330004
600008,43.609581,-79.746111,330005
600008,43.609646,-79.746329,330006
600008,43.609715,-79.746544,330007
600008,43.609792,-79.746753,330008
600008,43.610170,-79.747559,330009
600008,43.610270,-79.747726,330010
600008,43.610383,-79.747904,330011
600008,43.610587,-79.748202,330012
600008,43.610686,-79.748331,330013
600008,43.610748,-79.748405,330014
810002,43.755943,-79.826627,10001
810002,43.755890,-79.826510,10002
810002,43.754947,-79.824916,10003
810002,43.754294,-79.823980,10004
810002,43.754294,-79.823980,20001
810002,43.753962,-79.823504,20002
810002,43.753005,-79.822671,20003
810002,43.752252,-79.822442,20004
810002,43.751745,-79.822362,20005
810002,43.751523,-79.822355,20006
810002,43.751523,-79.822355,30001
810002,43.750597,-79.822323,30002
810002,43.750022,-79.822182,30003
810002,43.749200,-79.821620,30004
810002,43.747659,-79.819853,30005
810002,43.745639,-79.817151,30006
810002,43.745639,-79.817151,40001
810002,43.743947,-79.814888,40002
810002,43.743947,-79.814888,50001
810002,43.743637,-79.814473,50002
810002,43.740745,-79.817553,50003
810002,43.739369,-79.819025,50004
810002,43.738723,-79.819696,50005
810002,43.737415,-79.821046,50006
810002,43.736640,-79.821870,50007
810002,43.736640,-79.821870,60001
810002,43.736411,-79.822113,60002
810002,43.734980,-79.823629,60003
810002,43.733767,-79.824978,60004
810002,43.733004,-79.823974,60005
810002,43.732597,-79.823411,60006
810002,43.732597,-79.823411,70001
810002,43.731264,-79.821567,70002
810002,43.731264,-79.821567,80001
810002,43.730614,-79.820669,80002
810002,43.730614,-79.820669,90001
810002,43.730481,-79.820484,90002
810002,43.728169,-79.817224,90003
810002,43.725802,-79.814015,90004
810002,43.724091,-79.811689,90005
810002,43.724017,-79.811587,90006
810002,43.724017,-79.811587,100001
810002,43.722029,-79.808884,100002
810002,43.721481,-79.808118,100003
810002,43.721481,-79.808118,110001
810002,43.721304,-79.807869,110002
810002,43.720887,-79.808452,110003
810002,43.720104,-79.809549,110004
810002,43.720138,-79.809629,110005
810002,43.720214,-79.809707,110006
810002,43.720296,-79.809694,110007
810002,43.720395,-79.809612,110008
810002,43.720705,-79.809120,110009
810003,43.720705,-79.809120,10001
810003,43.720888,-79.808831,10002
810003,43.720911,-79.808693,10003
810003,43.720887,-79.808452,10004
810003,43.721304,-79.807869,10005
810003,43.722029,-79.808884,10006
810003,43.723776,-79.811260,10007
810003,43.723776,-79.811260,20001
810003,43.724091,-79.811689,20002
810003,43.725495,-79.813598,20003
810003,43.725495,-79.813598,30001
810003,43.725802,-79.814015,30002
810003,43.727898,-79.816857,30003
810003,43.727898,-79.816857,40001
810003,43.728169,-79.817224,40002
810003,43.730300,-79.820229,40003
810003,43.730300,-79.820229,50001
810003,43.730481,-79.820484,50002
810003,43.733004,-79.823974,50003
810003,43.733389,-79.824480,50004
810003,43.733389,-79.824480,60001
810003,43.733767,-79.824978,60002
810003,43.734980,-79.823629,60003
810003,43.736231,-79.822304,60004
810003,43.736231,-79.822304,70001
810003,43.736411,-79.822113,70002
810003,43.737415,-79.821046,70003
810003,43.738723,-79.819696,70004
810003,43.739369,-79.819025,70005
810003,43.740567,-79.817742,70006
810003,43.740567,-79.817742,80001
810003,43.740745,-79.817553,80002
810003,43.743637,-79.814473,80003
810003,43.747659,-79.819853,80004
810003,43.749200,-79.821620,80005
810003,43.750022,-79.822182,80006
810003,43.750597,-79.822323,80007
810003,43.751180,-79.822343,80008
810003,43.751180,-79.822343,90001
810003,43.751745,-79.822362,90002
810003,43.752252,-79.822442,90003
810003,43.753005,-79.822671,90004
810003,43.753962,-79.823504,90005
810003,43.754352,-79.824063,90006
810003,43.754352,-79.824063,100001
810003,43.754947,-79.824916,100002
810003,43.755713,-79.826212,100003
810003,43.755713,-79.826212,110001
810003,43.755890,-79.826510,110002
810003,43.756815,-79.828561,110003
810003,43.757295,-79.830135,110004
810003,43.757308,-79.830199,110005
810003,43.757308,-79.830199,120001
810003,43.757574,-79.831529,120002
810003,43.757695,-79.832593,120003
810003,43.757969,-79.833500,120004
810003,43.758471,-79.834106,120005
810003,43.758471,-79.834106,130001
810003,43.759287,-79.835087,130002
810003,43.759440,-79.834994,130003
810003,43.759529,-79.835083,130004
810003,43.759575,-79.835295,130005
810003,43.759400,-79.835420,130006
810003,43.759267,-79.835301,130007
810003,43.759287,-79.835087,130008
810003,43.757969,-79.833500,130009
810003,43.757695,-79.832593,130010
810003,43.757574,-79.831529,130011
810003,43.757400,-79.830654,130012
810003,43.757400,-79.830654,140001
810003,43.757295,-79.830135,140002
810003,43.756815,-79.828561,140003
810003,43.755943,-79.826627,140004
1040004,43.665020,-79.734721,10001
1040004,43.665365,-79.734344,10002
1040004,43.665668,-79.734087,10003
1040004,43.665924,-79.734026,10004
1040004,43.666143,-79.734060,10005
1040004,43.666264,-79.734149,10006
1040004,43.666353,-79.734295,10007
1040004,43.666445,-79.734428,10008
1040004,43.666659,-79.734715,10009
1040004,43.666710,-79.734722,10010
1040004,43.666754,-79.734705,10011
1040004,43.666954,-79.734415,10012
1040004,43.666023,-79.733156,10013
1040004,43.664741,-79.734640,10014
1040004,43.663710,-79.735765,10015
1040004,43.663439,-79.736057,10016
1040004,43.661837,-79.737794,10017
1040004,43.661390,-79.738280,10018
1040004,43.661390,-79.738280,20001
1040004,43.661144,-79.738547,20002
1040004,43.659761,-79.740070,20003
1040004,43.657573,-79.742481,20004
1040004,43.657423,-79.742241,20005
1040004,43.657370,-79.742152,20006
1040004,43.657311,-79.742043,20007
1040004,43.657256,-79.741958,20008
1040004,43.657177,-79.741862,20009
1040004,43.657018,-79.741675,20010
1040004,43.656948,-79.741604,20011
1040004,43.656829,-79.741656,20012
1040004,43.656774,-79.741666,20013
1040004,43.656725,-79.741636,20014
1040004,43.656576,-79.741371,20015
1040004,43.656412,-79.741090,20016
1040004,43.655796,-79.741789,20017
1040004,43.655796,-79.741789,30001
1040004,43.655796,-79.741789,30002
1040004,43.655796,-79.741789,40001
1040004,43.655421,-79.742215,40002
1040004,43.656437,-79.743732,40003
1040004,43.655539,-79.744723,40004
1040004,43.655038,-79.745276,40005
1040004,43.653595,-79.746871,40006
1040004,43.650673,-79.750138,40007
1040004,43.649737,-79.751187,40008
1040004,43.648756,-79.752284,40009
1040004,43.647252,-79.753965,40010
1040004,43.647252,-79.753965,50001
1040004,43.646784,-79.754488,50002
1040004,43.648542,-79.756940,50003
1040004,43.649244,-79.757922,50004
1040004,43.649934,-79.758886,50005
1040004,43.650654,-79.759890,50006
1040004,43.652316,-79.762159,50007
1040004,43.654816,-79.765570,50008
1040004,43.656385,-79.767710,50009
1040004,43.656686,-79.768117,50010
1040004,43.656686,-79.768117,60001
1040004,43.657318,-79.768969,60002
1040004,43.657716,-79.769504,60003
1040004,43.658361,-79.770374,60004
1040004,43.658685,-79.770811,60005
1040004,43.659316,-79.771671,60006
1040004,43.659874,-79.772432,60007
1040004,43.660491,-79.773276,60008
1040004,43.661320,-79.774408,60009
1040004,43.661658,-79.774867,60010
1040004,43.661658,-79.774867,70001
1040004,43.661809,-79.775072,70002
1040004,43.662951,-79.776624,70003
1040004,43.663043,-79.776748,70004
1040004,43.663501,-79.777370,70005
1040004,43.664112,-79.778201,70006
1040004,43.664786,-79.779118,70007
1040004,43.666200,-79.781040,70008
1040004,43.666200,-79.781040,80001
1040004,43.666537,-79.781499,80002
1040004,43.670265,-79.786608,80003
1040004,43.671260,-79.787969,80004
1040004,43.673661,-79.791254,80005
1040004,43.675971,-79.794398,80006
1040004,43.676518,-79.795144,80007
1040004,43.676820,-79.795530,80008
1040004,43.676820,-79.795530,90001
1040004,43.677422,-79.796299,90002
1040004,43.679131,-79.798146,90003
1040004,43.679868,-79.799106,90004
1040004,43.680419,-79.799848,90005
1040004,43.680983,-79.800754,90006
1040004,43.681907,-79.802327,90007
1040004,43.682247,-79.802853,90008
1040004,43.682247,-79.802853,100001
1040004,43.682426,-79.803127,100002
1040004,43.684087,-79.805505,100003
